PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
11,2025-10-02,15:03:58,2,5,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,1,Top,1,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,82.33077,0.606864,-1.306065,2297.498615,112.85859,09:45:00,5.47858,2.38924,5.12836,-38.40415,3.85642,-6.13288,2.84995,0.64789,75.71528,-6.382112,-2.391267,0.467885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6924,2.16945,-2.26172,50,5.50593,2.98823,-119.50018,-0.13886,3.90912,22.15249,-29.02424,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,b2364280-9fdb-11f0-85e9-e9560c876798,80.55919,NA,NA,6.61549,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:03:58,2025-10-02T22:03:58Z,2025-10-02T22:03:58Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,655fb3bb-949e-4b66-9f7f-f0c63780c3ca,55.37004,-120.49155,11.07624,5.48308,1.16003,-14.51212,-2.39153,2.81329,1.95456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2025-10-02,15:04:24,3,1,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,2,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.40863,-1.255676,-3.565423,2373.846847,216.100392,01:15:00,5.87613,1.94776,5.29559,-16.26422,19.23655,13.08977,3.33936,-0.3133,81.43729,-4.355195,-1.248319,0.428835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.60579,10.35284,-1.63279,50,5.75039,7.52632,-130.76166,-3.37653,-13.01269,30.62314,-14.46144,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,c1ec7a00-9fdb-11f0-85e9-e9560c876798,87.89498,NA,NA,8.97134,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:04:24,2025-10-02T22:04:24Z,2025-10-02T22:04:24Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,40db227c-b749-419d-af4b-aa8311587e78,55.19965,-131.97375,15.31157,5.87271,-2.80413,-7.23072,-1.94088,8.04137,-6.50634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2025-10-02,15:04:42,3,2,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,0,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.44697,-4.020915,-6.522668,2353.244266,220.234982,01:15:00,5.79325,2.12787,5.3333,-17.16277,18.6543,14.66072,0.55965,-2.79676,81.70327,-7.259355,-3.944475,0.430741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.26575,10.9289,-1.54703,50,5.41535,14.16981,-129.97945,-9.73945,-15.70238,29.63677,-13.65323,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,ccae8910-9fdb-11f0-85e9-e9560c876798,87.50598,NA,NA,8.7437,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:04:42,2025-10-02T22:04:42Z,2025-10-02T22:04:42Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,108016f6-f95e-4aa5-92eb-fbe1fcfc6acd,55.16232,-131.15123,14.81838,5.78976,-9.19963,-6.82661,-2.11956,14.79065,-7.85119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2025-10-02,15:05:05,3,3,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,0,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,81.45986,0.077138,-2.44144,2304.08772,96.477726,09:15:00,5.48794,2.48328,5.15412,-41.53274,1.92016,-4.67477,2.09956,-0.20595,74.62273,-7.470343,-3.268431,0.474439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62287,1.37425,-2.25135,50,5.46343,5.23348,-118.09392,-1.34681,2.28537,23.08129,-30.2388,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,daa620a0-9fdb-11f0-85e9-e9560c876798,79.44626,NA,NA,6.83713,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:05:05,2025-10-02T22:05:05Z,2025-10-02T22:05:05Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,cd464bfb-7353-4028-9b5b-a380dbba9edd,55.34394,-119.13381,11.54064,5.49342,0.01554,-15.1194,-2.48482,5.13052,1.14269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2025-10-02,15:05:25,3,4,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.97204,-0.359385,-3.268518,2403.46849,93.323602,09:00:00,5.50285,2.41083,5.21034,-42.11695,1.60492,-4.85319,1.65459,-1.07059,74.66544,-7.989573,-4.127047,0.475906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53516,1.31642,-2.10459,50,5.43791,6.90484,-117.38629,-2.24469,2.14724,21.71709,-30.33276,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,e6b9dd00-9fdb-11f0-85e9-e9560c876798,79.20151,NA,NA,6.3066,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:05:25,2025-10-02T22:05:25Z,2025-10-02T22:05:25Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,74eea446-c281-4ff9-8260-0ff40c8965d0,55.28879,-118.3607,10.85855,5.50809,-0.88371,-15.16638,-2.41223,6.80849,1.07362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2025-10-02,15:05:45,3,5,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,0,3,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,84.35285,-2.275365,-4.864638,1844.010553,243.646609,02:00:00,5.32946,2.39655,5.26324,-30.94691,9.72591,16.83465,0.60409,-0.78169,76.95239,-7.947718,-1.889019,0.459011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.84504,5.93008,-1.9633100000000001,50,5.09776,9.65062,-121.88469,-5.9516,-14.74793,24.89437,-23.29076,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,f234dbd0-9fdb-11f0-85e9-e9560c876798,82.11655,NA,NA,7.40046,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:05:45,2025-10-02T22:05:45Z,2025-10-02T22:05:45Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,4e4864d9-0196-4351-8644-03701f77abea,55.23566,-122.9494,12.44719,5.331,-4.95548,-11.64538,-2.38955,10.28138,-7.37397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2025-10-02,15:06:08,3,6,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,1,Top,0,3,2,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,NA,82.07014,0.561002,-3.101962,2317.283836,120.48582,10:00:00,5.41615,2.46229,5.30214,-37.57459,4.99268,-6.20567,2.81238,-0.96974,75.14816,-6.305993,-4.200496,0.46958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2226,2.76362,-2.17561,50,5.44005,6.70644,-118.94032,-0.15843,3.17941,23.11394,-28.22072,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,001568f0-9fdc-11f0-85e9-e9560c876798,80.26846,NA,NA,6.92198,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:06:08,2025-10-02T22:06:08Z,2025-10-02T22:06:08Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,e4f742aa-4b38-4b52-9f32-9bba26a3f2c0,55.19563,-119.94575,11.55697,5.42025,1.06914,-14.11036,-2.46433,6.56814,1.5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2025-10-02,15:06:37,4,1,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.54555,-2.133805,-4.080026,2388.698412,209.441776,01:00:00,5.83823,2.17768,5.35235,-16.52182,18.73899,9.87473,2.4541,-0.83257,81.94129,-5.265235,-2.332171,0.427383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.16055,10.38701,-1.81725,50,5.6344,8.8766,-130.89357,-5.41113,-10.60017,29.749,-14.30168,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,1183b0b0-9fdc-11f0-85e9-e9560c876798,88.19352,NA,NA,8.60426,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:06:37,2025-10-02T22:06:37Z,2025-10-02T22:06:37Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,d5c2b6da-a3b1-42ec-9049-0ac557162e93,55.14387,-132.05747,14.8745,5.83516,-4.85159,-7.15084,-2.17265,9.29132,-5.30009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2025-10-02,15:06:57,4,2,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,80.85896,0.004453,-2.092702,2391.60461,87.961396,09:00:00,5.55557,2.33906,5.05828,-42.78077,1.07091,-5.8726,1.99471,-0.12469,74.76025,-7.727261,-3.130502,0.476611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37382,0.92803,-2.1351,50,5.52191,4.53478,-117.36499,-1.55547,3.33167,20.91712,-30.87157,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,1d8348d0-9fdc-11f0-85e9-e9560c876798,79.08422,NA,NA,6.09871,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:06:57,2025-10-02T22:06:57Z,2025-10-02T22:06:57Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,4d7f47c2-ff3d-4dbb-a0a9-7fc7bc73ad81,55.4416,-118.33083,10.45856,5.56082,-0.12998,-15.43578,-2.34094,4.38095,1.66583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2025-10-02,15:07:18,4,3,"Penzkover, Gunnar",830833,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,1,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.16166,-1.130314,-2.728117,2347.89151,93.903601,09:15:00,5.50468,2.36216,5.15571,-41.82668,1.92819,-8.11792,0.95378,-0.88434,74.6985,-8.695952,-4.164489,0.476085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2850799999999998,1.68358,-2.10066,50,5.36687,5.94233,-117.64766,-3.82644,4.59462,22.75124,-29.8193,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,29b2a380-9fdc-11f0-85e9-e9560c876798,79.17164,NA,NA,6.46316,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:07:18,2025-10-02T22:07:18Z,2025-10-02T22:07:18Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,61b022a8-74af-43ec-b6ed-c36313aa0663,55.34368,-118.67655,11.37562,5.50943,-2.47791,-14.90965,-2.36469,5.73454,2.29731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2025-10-02,15:10:15,1,1,"Johns, Tanner",10103620,Left,GRA_CAN,"Ahern, Garrett",821903,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.43936,-2.158841,0.922455,2046.726581,128.404423,10:15:00,5.73862,-1.10915,5.15542,-27.03994,12.66162,-14.24253,1.45186,-1.42761,77.7294,-7.140501,-1.601688,0.453498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33815,7.36485,1.03427,50,5.51661,-1.3543,-123.7805,-5.62343,11.29364,26.55805,-20.83938,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,9359c200-9fdc-11f0-85e9-e9560c876798,83.11492,NA,NA,7.70996,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:10:15,2025-10-02T22:10:15Z,2025-10-02T22:10:15Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,6c2a4327-922c-485a-bd19-27f7742f8d17,55.34112,-124.92122,13.27903,5.73893,-4.72833,-10.41969,1.10285,-1.83939,5.64682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2025-10-02,15:10:37,1,2,"Johns, Tanner",10103620,Left,GRA_CAN,"Ahern, Garrett",821903,Right,GRA_CAN,Undefined,1,Bottom,0,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.19139,-0.600365,-0.028789,1999.821524,132.674687,10:30:00,5.59832,-1.40927,5.13108,-26.62088,13.23827,-12.90253,2.81449,-2.5116,77.45346,-5.522745,-2.312654,0.454397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37823,7.16288,1.42229,50,5.5219,0.64162,-123.52286,-2.2308500000000002,9.78947,26.12071,-21.18027,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,a04d08f0-9fdc-11f0-85e9-e9560c876798,82.95045,NA,NA,7.73793,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:10:37,2025-10-02T22:10:37Z,2025-10-02T22:10:37Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,9b722cd3-2caa-41fd-a582-dea10d18cb43,55.36528,-124.65226,13.06036,5.59856,-1.31506,-10.59013,1.40369,0.21834,4.89473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2025-10-02,15:10:55,1,3,"Johns, Tanner",10103620,Left,GRA_CAN,"Ahern, Garrett",821903,Right,GRA_CAN,Undefined,1,Bottom,0,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.65296,-1.265081,3.187814,1576.81747,122.66081,10:00:00,5.22629,-1.6275,5.30728,-36.06467,10.68556,-14.08792,1.03136,0.19396,71.47637,-7.898957,0.688153,0.492111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02134,6.22953,1.34851,50,5.08553,-5.77179,-113.85153,-3.69948,10.42108,22.89216,-24.08084,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251002-BrazellField-Private-2,ab6945f0-9fdc-11f0-85e9-e9560c876798,76.59333,NA,NA,7.17659,NA,NA,NA,NA,NA,NA,b83723a8-161f-4502-b03c-5d09d5a7371a,2025-10-02,22:10:55,2025-10-02T22:10:55Z,2025-10-02T22:10:55Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,2e4a2b16-4a11-42c1-bef4-510a5329c4d2,55.18958,-114.89026,11.44608,5.2286,-2.60681,-12.04042,1.62113,-6.24465,5.21054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
