PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
31,2025-10-31,14:55:17,3,6,"Gregory, Billy",1000396783,Right,GRA_CAN,"Chacon, Dom",805729,Left,GRA_CAN,Undefined,1,Bottom,2,3,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,NA,93.41565,-2.187411,-3.07694,2427.569005,217.237176,01:15:00,5.57658,2.26297,6.18807,-16.53442,15.36115,10.85993,2.17515,0.32425,84.94324,-5.343037,-1.120114,0.406478,99.48754,-6.753572,-0.703721,NA,NA,NA,NA,16.36014,15.56221,-1.91412,0.110449,-6.53748,8.91977,-2.03621,50,5.40298,6.82039,-135.45569,-5.66729,-12.0767,31.17181,-15.69648,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,4aae15e0-b6a4-11f0-98cd-01b0e81d5773,92.72941,2.14439,NA,8.47241,NA,NA,NA,0.64151,2.14439,-0.31584,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:55:17,2025-10-31T21:55:17Z,2025-10-31T21:55:17Z,GroundBall,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,29f2b438-02e7-4617-a316-24816f731588,54.31045,-136.44403,15.5859,5.57477,-5.16961,-7.84824,-2.25853,7.2033,-6.03835,22.680566,0.64177,144.86132,-23.84119,NA,NA,NA,NA,NA,NA,2.1446,-17.18413,-20.23322,NA,NA,NA,NA,NA,NA,-0.31578,-1.78605,-2.74228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,218.615081,11.865475,2375.699289,0.978633,01:15:00,-0.222935,-0.618153,-0.753781,-39.540353,-24.9491,-23.451425,0.059553,163.632466,-0.957771,16.33767,0.957771,-0.281298,-0.059553,3.557995,3.414152,0.281298,0.281298,-163.632466,-3.414152,0.059553,-16.33767,-3.557995,-0.059553,-0.281298,0.957771,-0.957771
32,2025-10-31,14:55:56,4,1,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.36906,-0.323664,-4.318774,2440.310174,221.591064,01:30:00,5.68881,2.07248,6.22339,-17.69765,15.75584,12.95753,3.91451,-0.84021,82.60044,-3.71565,-1.988504,0.416286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.98567,8.58469,-1.75503,50,5.65563,9.44443,-132.3415,-1.24951,-14.03734,30.57593,-17.08379,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,61cb2380-b6a4-11f0-98cd-01b0e81d5773,90.54452,NA,NA,8.76862,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:55:56,2025-10-31T21:55:56Z,2025-10-31T21:55:56Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,5e23ff5e-6dc5-4a17-8e07-3a8ff8f771cc,54.27358,-133.32521,15.28796,5.68699,-0.69988,-8.54189,-2.06615,9.89604,-7.01867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,220.613049,8.835098,2411.354628,0.988134,01:15:00,-0.206017,-0.644081,-0.736693,-36.424007,-40.046635,-35.250262,0.106076,161.33865,-0.942081,18.55221,0.942081,-0.318169,-0.106076,6.424301,6.089159,0.318169,0.318169,-161.33865,-6.089159,0.106076,-18.55221,-6.424301,-0.106076,-0.318169,0.942081,-0.942081
33,2025-10-31,14:56:32,4,2,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,1,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.9779,-0.909307,-4.312497,2354.255808,222.342047,01:30:00,5.57149,2.05597,6.2932,-17.45544,16.10127,13.63851,3.27651,-0.78889,82.53144,-4.25503,-1.856011,0.416928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.29863,8.94851,-1.7442,50,5.4958,9.36714,-131.81291,-2.57934,-14.5182,29.48991,-16.51896,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,776d02d0-b6a4-11f0-98cd-01b0e81d5773,90.40513,NA,NA,8.44646,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:56:32,2025-10-31T21:56:32Z,2025-10-31T21:56:32Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,116754df-cf8f-4a0c-9683-e145c14270fa,54.20391,-132.7501,14.74496,5.56943,-2.05437,-8.25948,-2.04922,9.82852,-7.2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,217.623183,10.430966,2315.348824,0.983474,01:15:00,-0.229589,-0.603175,-0.763852,-35.498247,-37.947399,-43.33885,0.047257,164.013791,-0.960254,15.967871,0.960254,-0.275098,-0.047257,2.817443,2.708653,0.275098,0.275098,-164.013791,-2.708653,0.047257,-15.967871,-2.817443,-0.047257,-0.275098,0.960254,-0.960254
34,2025-10-31,14:56:52,4,3,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,1,1,Sweeper,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,81.78486,-0.83125,-2.791478,2538.292093,55.642301,07:45:00,5.38456,2.40016,5.8204,-49.88015,-7.31996,-12.84934,0.45407,-1.268,74.63999,-9.929741,-5.095406,0.46954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65492,-3.0374,-2.16403,50,5.28719,6.28326,-118.571,-3.41338,7.91144,26.32509,-36.42345,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,834319f0-b6a4-11f0-98cd-01b0e81d5773,80.27516,NA,NA,7.14488,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:56:52,2025-10-31T21:56:52Z,2025-10-31T21:56:52Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,7b263b52-7929-4c61-9fc5-eb85ad981f50,54.67955,-119.60544,13.16254,5.3932,-1.98212,-18.21173,-2.40483,5.97238,3.95572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,15.925496,43.68269,1835.631525,0.723176,06:30:00,-0.658779,0.188389,0.728367,87.487104,41.21284,-53.564972,-0.888499,157.994472,-0.425448,-9.900619,0.425448,-0.17194,0.888499,64.413109,-62.685273,0.17194,-0.17194,-157.994472,62.685273,0.888499,9.900619,-64.413109,-0.888499,0.17194,0.425448,-0.425448
35,2025-10-31,14:58:05,4,4,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,1,2,Sweeper,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.30335,1.133511,-3.760203,2433.423366,54.408494,07:45:00,5.38744,2.37432,5.96073,-51.81794,-8.6928,-14.29324,2.12277,-2.30857,73.61598,-8.379326,-6.319003,0.472647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01032,-4.34386,-2.06784,50,5.44939,8.29432,-117.72074,0.60647,8.24721,26.96583,-38.13459,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,af269b00-b6a4-11f0-98cd-01b0e81d5773,79.7476,NA,NA,7.68737,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:58:05,2025-10-31T21:58:05Z,2025-10-31T21:58:05Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,241ccefb-4a93-47ee-a7cc-12ea1f9532fa,54.53836,-118.75578,13.48291,5.39802,2.0702,-19.06729,-2.38012,7.97776,4.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1868,2.051481,0.728678,1.322803,-0.8531,1.77737,2.56213,-0.89862,5.70582,2.84471,127.27853,0.3645,4.18215,-0.76386,109.27076,-9.54329,5.7666,14.18322,-13.86501,2.8265,-0.10401,0.86845,High,High,High,NA,NA,High,High,High,16.744103,43.184737,1774.332984,0.729151,06:30:00,-0.632809,0.223564,0.741332,73.787214,42.004559,-38.790898,-0.966786,166.375895,-0.248395,-3.451502,0.248395,-0.060204,0.966786,75.590755,-75.19166,0.060204,-0.060204,-166.375895,75.19166,0.966786,3.451502,-75.590755,-0.966786,0.060204,0.248395,-0.248395
36,2025-10-31,14:58:35,4,5,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.08194,-1.56016,-5.656925,2526.722321,235.986086,01:45:00,5.24095,2.43921,6.52143,-28.57344,11.12505,14.64103,1.42102,-1.54784,76.30423,-6.921992,-3.015069,0.45348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1852,6.63697,-2.05026,50,5.11944,11.38696,-120.26736,-4.08292,-13.50081,22.55076,-22.41875,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,c0ddd2a0-b6a4-11f0-98cd-01b0e81d5773,83.11814,NA,NA,6.77772,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:58:35,2025-10-31T21:58:35Z,2025-10-31T21:58:35Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,647971ca-9118-495c-9e95-f0b82e6b2c0e,53.97813,-121.01098,11.27538,5.24189,-3.34365,-11.20937,-2.43308,11.83215,-6.7504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,249.875184,-23.734135,2313.019631,0.915423,02:15:00,0.392626,-0.848255,-0.355399,24.564559,5.67705,38.249752,0.180376,92.15376,-0.036965,79.389896,0.036965,-0.982903,-0.180376,78.418576,10.39166,0.982903,0.982903,-92.15376,-10.39166,0.180376,-79.389896,-78.418576,-0.180376,-0.982903,0.036965,-0.036965
37,2025-10-31,14:58:54,4,6,"Gregory, Billy",1000396783,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,1,Bottom,2,3,2,FourSeamFastBall,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,90.45512,-1.994116,-2.802892,2422.461952,232.03688,01:45:00,5.51141,2.3276,6.20566,-20.32666,13.75402,16.11458,1.97399,1.08132,82.05646,-5.850376,0.104408,0.42017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.138,8.07075,-2.12451,50,5.35124,5.74187,-131.16364,-5.17848,-15.77825,30.03408,-18.2386,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,cc5500e0-b6a4-11f0-98cd-01b0e81d5773,89.70752,NA,NA,8.39866,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,21:58:54,2025-10-31T21:58:54Z,2025-10-31T21:58:54Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,08ad4904-351a-4e3f-a082-bc279d6b22a3,54.29157,-132.14268,15.01704,5.51036,-4.58394,-9.1193,-2.32007,6.2562,-7.88913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,223.087896,4.569165,2414.763114,0.996822,01:30:00,-0.091451,-0.683308,-0.72438,-32.811509,-49.190759,-34.625965,0.131246,159.696534,-0.929755,20.120205,0.929755,-0.343991,-0.131246,8.034889,7.541598,0.343991,0.343991,-159.696534,-7.541598,0.131246,-20.120205,-8.034889,-0.131246,-0.343991,0.929755,-0.929755
38,2025-10-31,15:01:12,1,1,"Cunnings, Cam",803106,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,2,Top,0,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.65508,-3.045271,-3.33159,2306.977229,218.180521,01:15:00,5.58827,1.4406,5.5874,-19.3893,14.80245,10.85414,1.12133,-0.76943,83.7869,-6.644606,-1.397898,0.420855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.30103,8.55607,-1.16139,50,5.3135,7.16783,-131.40486,-7.65903,-11.14498,24.82171,-17.04046,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,1e8001d0-b6a5-11f0-98cd-01b0e81d5773,89.56166,NA,NA,6.86819,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,22:01:12,2025-10-31T22:01:12Z,2025-10-31T22:01:12Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,342f5cc9-e33d-4c65-a912-d59d91aa28f6,54.91193,-132.32944,12.41085,5.58697,-7.02429,-8.52023,-1.43612,7.58298,-5.57249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,209.746369,44.715501,1639.359116,0.710609,01:00:00,-0.718562,-0.389457,-0.576187,4.86054,57.807289,60.351128,0.354439,172.762173,-0.927628,6.765667,0.927628,-0.117809,-0.354439,20.911458,20.759084,0.117809,0.117809,-172.762173,-20.759084,0.354439,-6.765667,-20.911458,-0.354439,-0.117809,0.927628,-0.927628
39,2025-10-31,15:01:28,1,2,"Cunnings, Cam",803106,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,2,Top,0,0,1,ChangeUp,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,86.88864,-3.515091,-1.077979,1942.723672,225.405049,01:30:00,5.66123,1.16172,5.72388,-24.79147,12.81638,11.68981,0.31657,1.13171,79.25771,-8.117066,1.016361,0.441378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.27607,7.96335,-1.07905,50,5.35227,1.87785,-125.87542,-8.54255,-9.99361,27.34892,-19.49371,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,281ca3b0-b6a5-11f0-98cd-01b0e81d5773,85.39719,NA,NA,7.63093,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,22:01:28,2025-10-31T22:01:28Z,2025-10-31T22:01:28Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,da9c0043-b3a4-4bef-beb5-e9ad6ab2187b,54.7739,-126.9084,13.67446,5.66102,-7.80626,-9.74685,-1.15711,2.25532,-4.99681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,225.031492,45.573729,1359.888815,0.699991,01:30:00,-0.69163,-0.538094,-0.48177,-46.197263,-32.196243,29.950168,0.123223,92.858255,-0.049485,82.369275,0.049485,-0.991144,-0.123223,68.120002,7.078132,0.991144,0.991144,-92.858255,-7.078132,0.123223,-82.369275,-68.120002,-0.123223,-0.991144,0.049485,-0.049485
40,2025-10-31,15:01:44,1,3,"Cunnings, Cam",803106,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,2,Top,0,1,1,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,91.2151,-0.776876,-3.65411,2508.085029,198.623069,12:30:00,5.6651300000000004,1.23743,5.72024,-16.04776,17.84749,5.65051,3.60265,-1.70004,83.21896,-3.825447,-2.646759,0.419026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.92433,9.65052,-0.93542,50,5.59045,8.20212,-132.24145,-2.29151,-6.94546,28.34382,-15.09404,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,31834170-b6a5-11f0-98cd-01b0e81d5773,89.95254,NA,NA,7.99615,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,22:01:44,2025-10-31T22:01:44Z,2025-10-31T22:01:44Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,0a54f8e3-b206-4618-890d-9a765e38a203,54.77937,-133.26189,14.17191,5.66316,-1.74809,-7.54702,-1.23522,8.45217,-3.47273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,212.251384,40.596864,1904.40633,0.759307,01:00:00,-0.684794,-0.413979,-0.599732,-7.543203,56.009765,39.556579,0.245816,176.784408,-0.96779,3.116827,0.96779,-0.054372,-0.245816,14.251596,14.230069,0.054372,0.054372,-176.784408,-14.230069,0.245816,-3.116827,-14.251596,-0.245816,-0.054372,0.96779,-0.96779
41,2025-10-31,15:02:08,1,4,"Cunnings, Cam",803106,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,2,Top,0,1,2,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,91.52696,-0.956292,-0.535191,2517.59525,199.722806,12:45:00,5.70425,1.26495,5.77248,-15.17091,18.3008,6.18134,3.54999,1.28201,83.57224,-3.850494,0.571763,0.4164,80.0716,46.696781,-47.905268,4041.221275,NA,NA,NA,NA,84.6057,NA,NA,-3.31169,9.92819,-1.22456,50,5.61621,0.97257,-132.94729,-2.67253,-5.9252,28.5906,-14.41074,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,3f81dde0-b6a5-11f0-98cd-01b0e81d5773,90.51986,79.62036,NA,7.95472,NA,NA,NA,0.82559,4.12094,-1.3523,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,22:02:08,2025-10-31T22:02:08Z,2025-10-31T22:02:08Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,c4a19358-7aba-43a3-8119-2fa711dadb6a,54.72626,-133.95983,14.2953,5.70182,-2.16218,-7.20537,-1.26272,1.18241,-2.9626,NA,0.8256,53.99352,-16.53585,4.22314,0.3286,-2.13544,2.08415,-0.96346,0.17579,4.12093,85.46431,-22.26269,2.10822,-0.97896,1.21744,-1.07552,0.49056,-0.08935,-1.3523,-59.76834,6.18134,-1.05894,0.33072,-0.37502,0.33301,-0.15242,0.02785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,206.229355,43.586957,1823.566829,0.724329,12:45:00,-0.690055,-0.331591,-0.643329,-37.027924,53.630634,-0.444116,0.293823,173.386613,-0.949499,6.320253,0.949499,-0.110086,-0.293823,17.194734,17.087002,0.110086,0.110086,-173.386613,-17.087002,0.293823,-6.320253,-17.194734,-0.293823,-0.110086,0.949499,-0.949499
42,2025-10-31,15:02:28,1,5,"Cunnings, Cam",803106,Right,GRA_CAN,"Anderson, Dillon",1000314379,Left,GRA_CAN,Undefined,2,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.22463,0.137882,0.578535,2156.109753,37.936193,07:15:00,5.6651300000000004,1.15116,5.08536,-44.59392,-2.67315,-3.19299,2.07894,1.4304,75.78425,-7.954417,0.012902,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75354,-0.90146,-1.20331,50,5.6433,-1.07746,-120.67069,-1.40937,2.56158,25.51856,-33.49088,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251031-BrazellField-Private-1,4be87530-b6a5-11f0-98cd-01b0e81d5773,80.88505,NA,NA,7.44038,NA,NA,NA,NA,NA,NA,875dd13b-4dc5-4527-b2a8-71e4a25ae122,2025-10-31,22:02:28,2025-10-31T22:02:28Z,2025-10-31T22:02:28Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,93d04f80-800a-4317-b6f4-33f9dcd77086,55.41229,-121.80986,12.75928,5.67284,0.0857,-16.74544,-1.15266,-1.19181,1.28079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,16.796431,66.838157,848.062017,0.39333,06:30:00,-0.922877,0.115874,0.36725,-11.072721,-19.238038,6.742581,-0.731398,171.953141,-0.675236,-5.477879,0.675236,-0.095461,0.731398,47.286422,-47.00375,0.095461,-0.095461,-171.953141,47.00375,0.731398,5.477879,-47.286422,-0.731398,0.095461,0.675236,-0.675236
