PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
11,2025-10-23,13:07:04,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,64.5905,1.360677,0.972395,856.421834,147.708081,11:00:00,4.68156,-0.19885,24.65595,-21.77615,5.28319,-2.99929,3.68491,0.13566,61.16041,-4.808707,0.140926,0.374395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87713,6.38811,0.47261,50,4.06912,-2.12862,-96.69986,6.0757,3.69552,14.14108,-26.08515,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,d8b45ca0-b04b-11f0-a40a-272f08c91135,100.67558,NA,NA,3.43008,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:07:04,2025-10-23T20:07:04Z,2025-10-23T20:07:04Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,b11d8729-4f46-49b0-b462-4342af967db4,35.84837,-94.60773,7.07054,4.68252,2.21649,-13.04258,0.19813,-1.58188,1.84776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2025-10-23,13:07:10,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,NA,66.00492,-1.052199,0.347836,1411.89759,168.049792,11:30:00,4.67492,-0.19895,24.7076,-19.15871,7.00477,-1.34744,2.44687,-0.1025,61.89408,-6.51068,-0.02669,0.368145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69083,9.25875,0.29813,50,4.69565,-0.80886,-99.14803,1.53855,1.66426,17.50651,-23.0607,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,dc310040-b04b-11f0-a40a-272f08c91135,102.38467,NA,NA,4.11084,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:07:10,2025-10-23T20:07:10Z,2025-10-23T20:07:10Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,010dada0-7bc6-40ef-898a-fae93a409b01,35.79283,-96.60691,8.75325,4.67604,-1.80878,-11.53035,0.19825,-0.56729,0.83213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2025-10-23,13:09:43,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,NA,65.4496,-0.506329,0.127961,1609.580371,151.576817,11:00:00,4.66032,-0.02778,28.21904,-14.2293,7.09973,-3.58221,3.20172,-0.25735,61.55933,-5.033954,-0.980371,0.332397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21418,11.12772,0.13877,50,4.46426,-1.08566,-99.04877,3.01282,5.11172,17.76467,-21.26496,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,371b3b60-b04c-11f0-a40a-272f08c91135,113.39588,NA,NA,3.89027,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:09:43,2025-10-23T20:09:43Z,2025-10-23T20:09:43Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,4fe0cc18-01b6-4b63-8ce3-ab5266f32172,32.28211,-95.81834,8.88234,4.66053,-0.85412,-10.63248,0.02587,-0.15612,2.55586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2025-10-23,13:10:24,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,NA,63.00833,-1.818876,-0.619923,931.092161,181.287916,12:00:00,4.6646,-0.02285,28.21548,-15.89371,7.31048,0.15126,2.35962,-0.34431,59.02203,-6.867358,-0.573099,0.3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43331,11.97883,-0.1717,50,4.84061,1.06859,-95.56553,1.08563,-0.39111,18.01341,-21.36136,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,4f9b3460-b04c-11f0-a40a-272f08c91135,108.71759,NA,NA,3.9863,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:10:24,2025-10-23T20:10:24Z,2025-10-23T20:10:24Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,e8f80958-5634-4b9a-b109-9ca62db22397,32.28472,-92.16586,9.00671,4.66507,-2.9459,-10.68068,0.02301,0.99478,-0.19555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2025-10-23,13:10:31,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,NA,61.9581,-1.220358,0.160243,1101.775298,163.352112,11:30:00,4.64202,-0.0176,28.23606,-17.5569,6.20906,-1.69705,2.52168,-0.07273,58.4854,-6.774674,-0.365484,0.350872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51614,10.16134,0.10182,50,4.59145,-0.65483,-93.73,2.50388,2.21111,15.77789,-23.24459,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,53bb1ce0-b04c-11f0-a40a-272f08c91135,107.42494,NA,NA,3.4727,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:10:31,2025-10-23T20:10:31Z,2025-10-23T20:10:31Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,071914d7-8d10-409e-a283-e27b3d27a7e5,32.26542,-90.69556,7.88894,4.64311,-1.96658,-11.62229,0.01677,-0.22959,1.10555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2025-10-23,13:10:50,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,NA,62.74207,-1.484031,-0.34324,1315.866799,163.358265,11:30:00,4.656,-0.02532,28.2306,-15.8067,7.22469,-2.01921,2.53928,-0.37846,59.5948,-6.477719,-0.968465,0.345407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85414,11.65843,-0.03858,50,4.72122,0.08562,-94.61334,1.71454,2.58503,14.54513,-21.61488,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,5f4277c0-b04c-11f0-a40a-272f08c91135,109.12457,NA,NA,3.14727,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:10:50,2025-10-23T20:10:50Z,2025-10-23T20:10:50Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,1bd55a18-3df6-46a9-92b0-27709a9b4603,32.27133,-91.84744,7.27257,4.65645,-2.39574,-10.80744,0.02444,0.57719,1.29252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2025-10-23,13:10:56,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,NA,63.01213,-1.626342,0.521487,1397.94138,170.936516,11:45:00,4.63863,-0.0195,28.12173,-15.02914,8.35036,-1.2361,2.50689,0.15936,58.87112,-6.404735,0.140115,0.348008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94488,13.3404,0.20312,50,4.77527,-1.14696,-95.61007,1.16242,1.75315,18.33764,-20.14884,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,62c3af40-b04c-11f0-a40a-272f08c91135,108.30917,NA,NA,4.14101,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:10:56,2025-10-23T20:10:56Z,2025-10-23T20:10:56Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,9629b774-17e2-4302-aca1-cd798c8a1a2e,32.37792,-92.16827,9.16882,4.63854,-2.61932,-10.07442,0.01872,-0.81791,0.87657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2025-10-23,13:14:11,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,NA,62.93411,-1.062384,0.401431,1306.001493,180.713396,12:00:00,4.65796,-0.014880000000000001,28.19829,-17.17832,5.80614,0.0663,2.65356,0.20708,59.64102,-6.481655,0.421941,0.345055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02055,9.45052,0.13746,50,4.56715,-0.65003,-95.01942,2.71498,0.0187,15.20679,-23.57507,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,d6cf5380-b04c-11f0-a40a-272f08c91135,109.23599,NA,NA,3.29309,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:14:11,2025-10-23T20:14:11Z,2025-10-23T20:14:11Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,8763dc15-c551-4910-a65b-e6ee4dcdf55e,32.30372,-92.14382,7.6034,4.65905,-1.74306,-11.78754,0.014880000000000001,-0.6465,0.00935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2025-10-23,13:15:50,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,58.69171,0.778732,-0.206383,960.972217,145.679471,10:45:00,4.68229,-0.19431,30.00933,-19.49863,3.8278,-2.30414,3.45268,-0.49107,55.7591,-5.745159,-0.96314,0.347613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71921,6.78835,0.19126,50,3.77038,-0.32154,-88.91807,7.08197,2.96473,13.26567,-26.76281,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,11ffea00-b04d-11f0-a40a-272f08c91135,108.43234,NA,NA,2.93261,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:15:50,2025-10-23T20:15:50Z,2025-10-23T20:15:50Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,2f632d0c-7427-4b78-a4a9-9d86ef914577,30.49354,-85.95866,6.63283,4.68431,1.1115,-13.3814,0.1933,0.33986,1.48237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2025-10-23,13:16:08,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,53.969,-0.133353,-0.301831,856.787149,174.355948,11:45:00,4.65967,-0.2002,29.99345,-23.04096,4.54559,-0.39654,2.67187,-0.38653,51.54679,-7.806848,-0.432115,0.378025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5665,8.36658,0.10924,50,3.94177,0.3282,-81.70838,6.18687,0.38212,10.99304,-26.53067,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,1c6e81e0-b04d-11f0-a40a-272f08c91135,99.70897,NA,NA,2.4222,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:16:08,2025-10-23T20:16:08Z,2025-10-23T20:16:08Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,b0a73f60-23e8-43a1-b068-78b7de3124d6,30.50925,-79.04261,5.49652,4.662,-0.24671,-13.26534,0.20006,0.42086,0.19106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2025-10-23,13:16:20,NA,NA,NA,NA,Undefined,GRA_CAN,"Toney, Brock",807930,Right,GRA_CAN,Undefined,1,Bottom,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,52.98019,-0.594187,0.345192,788.965381,161.597628,11:30:00,4.66194,-0.19863,29.97329,-23.58186,4.97229,-1.48161,2.39481,-0.14667,50.87958,-8.419057,-0.141406,0.384597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5365,9.2076,0.36021,50,4.07903,-0.86064,-80.0258,5.60168,1.65315,9.84078,-26.17302,GRA_CAN,NA,BrazellField,NA,NA,20251023-BrazellField-BP-1,23b0e010-b04d-11f0-a40a-272f08c91135,98.00499,NA,NA,2.10061,NA,NA,NA,NA,NA,NA,ce67d27b-e4c1-4de5-a6ca-e5ab61fb8310,2025-10-23,20:16:20,2025-10-23T20:16:20Z,2025-10-23T20:16:20Z,NA,v3,5310,NA,NA,NA,NA,Undefined,GRA_CAN,488a0742-0993-43e6-a357-9dae030485e5,30.52954,-77.59459,4.92039,4.6642,-0.8645,-13.08651,0.19803,-0.45222,0.82657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
