PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
50,2025-10-25,11:15:20,3,6,"Ahern, Garrett",821903,Right,GRA_CAN,"Johns, Tanner",10103620,Left,GRA_CAN,Undefined,2,Bottom,1,3,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,91.79091,0.077471,-5.001762,2149.274372,235.290362,01:45:00,5.37776,2.86141,5.85649,-19.92611,13.41324,17.8345,3.7895,-0.31137,83.685,-3.67124,-1.820159,0.41557500000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.41839,7.14178,-2.46464,50,5.37242,10.83908,-132.90389,-0.46799,-18.67268,27.93597,-19.37403,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,918ef590-b1ce-11f0-bc5c-a3ba38c20386,90.6994,NA,NA,8.10591,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:15:20,2025-10-25T18:15:20Z,2025-10-25T18:15:20Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,6ee81ce0-228d-425c-bf34-b11dd000d354,54.64234,-133.87614,13.96799,5.37698,0.20628,-9.68701,-2.85317,11.48894,-9.33634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,242.72415,-4.291108,2143.249437,0.997197,02:00:00,0.033502,-0.886419,-0.461669,46.822118,57.886597,56.324875,-0.978469,177.574013,-0.206208,-0.500564,0.206208,-0.008736,0.978469,78.099297000000007,-78.088926,0.008736,-0.008736,-177.574013,78.088926,0.978469,0.500564,-78.099297000000007,-0.978469,0.008736,0.206208,-0.206208
51,2025-10-25,11:15:45,4,1,"Ahern, Garrett",821903,Right,GRA_CAN,"Huff, Kade",805217,Left,GRA_CAN,Undefined,2,Bottom,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.58155,-1.4723,-5.984349,1912.172994,267.115971,03:00:00,5.39647,2.67055,5.97287,-40.98656,2.34827,18.49525,0.60822,-1.35635,73.93046,-9.003775,-2.678032,0.473794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.1889,2.05091,-2.20553,50,5.25655,11.51473,-116.47802,-4.30492,-15.35102,22.14932,-29.36023,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,a07077f0-b1ce-11f0-bc5c-a3ba38c20386,79.55442,NA,NA,6.65109,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:15:45,2025-10-25T18:15:45Z,2025-10-25T18:15:45Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,91acff6c-dae2-4adb-bc96-71780f66276c,54.52779,-117.33586,11.07466,5.40126,-3.1678,-14.68012,-2.66301,12.10928,-7.67551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,271.213235,-36.341735,1540.249295,0.805497,03:00:00,0.611533,-0.789824,-0.046957,22.112947,28.639276,88.980568,0.735261,102.653237,-0.148468,41.400839,0.148468,-0.661323,-0.735261,78.583991,47.329301,0.661323,0.661323,-102.653237,-47.329301,0.735261,-41.400839,-78.583991,-0.735261,-0.661323,0.148468,-0.148468
52,2025-10-25,11:16:19,4,2,"Ahern, Garrett",821903,Right,GRA_CAN,"Huff, Kade",805217,Left,GRA_CAN,Undefined,2,Bottom,2,1,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.91083,-0.051191,-5.569215,2338.097817,249.184178,02:15:00,5.26774,3.01816,5.89486,-25.81934,8.33654,18.92655,3.06838,-0.59161,82.56971,-4.864895,-2.193882,0.420634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.22272,4.62504,-2.57912,50,5.24886,11.98749,-131.46676,-1.00511,-19.58137,28.66486,-24.10427,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,b477ba10-b1ce-11f0-bc5c-a3ba38c20386,89.60867,NA,NA,8.34112,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:16:19,2025-10-25T18:16:19Z,2025-10-25T18:16:19Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,ea4ae05b-ade0-46ab-9ecc-1a9776549f5e,54.60391,-132.46678,14.33243,5.26926,-0.16419,-12.05214,-3.00924,12.67062,-9.79069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,245.58126,-10.478921,2299.102755,0.983322,02:15:00,0.142361,-0.895199,-0.422317,37.615153,60.327745,52.829461,-0.978625,164.144376,-0.197827,-3.220974,0.197827,-0.056187,0.978625,78.571767,-78.132346,0.056187,-0.056187,-164.144376,78.132346,0.978625,3.220974,-78.571767,-0.978625,0.056187,0.197827,-0.197827
53,2025-10-25,11:16:36,4,3,"Ahern, Garrett",821903,Right,GRA_CAN,"Huff, Kade",805217,Left,GRA_CAN,Undefined,2,Bottom,2,1,1,Cutter,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,NA,85.71334,-1.24662,-3.964245,2547.209047,219.31613,01:15:00,5.42819,2.85427,5.61785,-25.8908,12.9356,9.50646,2.10422,-0.05913,77.89203,-6.070563,-2.272094,0.448472,83.30051,-33.339534,61.819755,NA,NA,NA,NA,4.52665,4.19001,37.279349,0.033083,-6.02603,7.31508,-2.52186,50,5.30509,8.2039,-124.09042,-3.55401,-9.3296,26.47208,-20.84871,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,bebe7ea0-b1ce-11f0-bc5c-a3ba38c20386,84.04643,2.22643,NA,7.8213,NA,NA,NA,2.00358,2.22643,-0.24137,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:16:36,2025-10-25T18:16:36Z,2025-10-25T18:16:36Z,GroundBall,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,20102e2c-79ef-4af6-8126-809b269423f7,54.88046,-125.12724,13.23604,5.42829,-2.73744,-10.42435,-2.85033,8.56931,-4.6648,180,2.003,48.31071,NA,NA,NA,NA,NA,NA,NA,2.22725,-67.29943,NA,NA,NA,NA,NA,NA,NA,-0.24246,90.17374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Low,NA,NA,NA,222.381268,63.985466,1117.20367,0.438599,01:30:00,-0.912302,-0.315124,-0.261537,-57.733106,55.059586,21.341232,-0.815864,144.284148,-0.469488,-19.728204,0.469488,-0.337559,0.815864,60.081766,-54.672925,0.337559,-0.337559,-144.284148,54.672925,0.815864,19.728204,-60.081766,-0.815864,0.337559,0.469488,-0.469488
54,2025-10-25,11:17:16,5,1,"Ahern, Garrett",821903,Right,GRA_CAN,"Penzkover, Gunnar",830833,Right,GRA_CAN,Undefined,2,Bottom,2,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.64593,-0.308285,-5.860513,2265.352645,239.292503,02:00:00,5.29807,2.90884,5.69951,-22.74745,12.02579,18.21588,3.11366,-1.05337,81.991,-4.568165,-2.627393,0.424418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.92233,6.54579,-2.4267,50,5.25807,12.61532,-130.91029,-1.47692,-18.83399,29.27041,-20.88675,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,d6a4a8a0-b1ce-11f0-bc5c-a3ba38c20386,88.80965,NA,NA,8.65493,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:17:16,2025-10-25T18:17:16Z,2025-10-25T18:17:16Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,52549be9-4e95-4194-a4ab-5e370d3a68d6,54.7981,-131.97875,14.63521,5.29807,-0.71449,-10.44338,-2.89975,13.30282,-9.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,243.644527,-3.848973,2260.243045,0.997744,02:00:00,0.026333,-0.893662,-0.447968,98.116361,20.100269,-73.613171,-0.966138,159.539203,-0.241747,-5.174948,0.241747,-0.090197,0.966138,75.951879,-75.047051,0.090197,-0.090197,-159.539203,75.047051,0.966138,5.174948,-75.951879,-0.966138,0.090197,0.241747,-0.241747
55,2025-10-25,11:17:34,5,2,"Ahern, Garrett",821903,Right,GRA_CAN,"Penzkover, Gunnar",830833,Right,GRA_CAN,Undefined,2,Bottom,2,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.3671,0.706765,-3.37926,2611.469882,153.722935,11:00:00,5.51536,2.78374,5.45487,-33.03419,7.77583,-3.23772,3.42531,-0.6531,76.60713,-5.359674,-3.953662,0.459785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73098,4.11264,-2.48317,50,5.55521,7.27249,-120.87716,0.35488,1.08639,22.56404,-26.06171,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,e1630e30-b1ce-11f0-bc5c-a3ba38c20386,81.97841,NA,NA,6.75997,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:17:34,2025-10-25T18:17:34Z,2025-10-25T18:17:34Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,7eb0d345-8a46-48a4-af14-26839cb3279f,55.04332,-121.81495,11.28202,5.51795,1.43804,-13.03085,-2.78448,7.22733,0.5432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,214.566868,74.314042,706.048745,0.270364,01:15:00,-0.976023,-0.141509,-0.165391,-8.68629,55.460944,55.78628,-0.816047,155.353637,-0.52533,-13.947303,0.52533,-0.241029,0.816047,57.228591,-54.69103,0.241029,-0.241029,-155.353637,54.69103,0.816047,13.947303,-57.228591,-0.816047,0.241029,0.52533,-0.52533
56,2025-10-25,11:17:53,5,3,"Ahern, Garrett",821903,Right,GRA_CAN,"Penzkover, Gunnar",830833,Right,GRA_CAN,Undefined,2,Bottom,2,2,0,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,NA,90.01685,-0.555337,-4.690051,2233.788066,245.941265,02:15:00,5.27317,3.04724,5.90855,-24.32371,10.38619,20.68442,2.72899,0.40792,81.88394,-5.106865,-0.99086,0.424031,92.473,43.042273,12.689399,5131.436812,104.3737,97.06021,34.72936,290.14489,276.67753,25.948722,5.719146,-11.97379,5.81437,-2.68207,50,5.21458,9.82156,-130.38148,-2.07538,-20.54578,28.22475,-22.19718,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,ecbaf4a0-b1ce-11f0-bc5c-a3ba38c20386,88.8907,118.80264,NA,8.13292,NA,NA,NA,1.09294,2.7074,-0.69183,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:17:53,2025-10-25T18:17:53Z,2025-10-25T18:17:53Z,FlyBall,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,08a32456-69f3-4c0d-97eb-18fa748c12c4,54.59171,-131.37172,14.11237,5.27373,-1.29661,-11.09859,-3.0393,10.54239,-10.27289,204.345349,1.10171,96.5258,-25.64888,6.33279,-0.84292,-0.0444,0.03727,-0.00528,2.5e-4,2.69857,92.71824,-21.52732,1.59353,-0.23985,0.02595,0.00391,-0.00136,1e-4,-0.69422,21.82307,3.04547,-1.5667,0.36379,-0.03461,-0.00246,7.8e-4,-5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA,242.109025,-6.176821,2220.819973,0.994195,02:00:00,0.077693,-0.877624,-0.473011,43.310184,53.776882,53.330822,0.982285,177.886184,-0.187265,0.396026,0.187265,-0.006912,-0.982285,79.206538,79.199362,0.006912,0.006912,-177.886184,-79.199362,0.982285,-0.396026,-79.206538,-0.982285,-0.006912,0.187265,-0.187265
57,2025-10-25,11:20:43,1,1,"Limas, Jacob",831198,Right,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,3,Top,0,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.73131,-0.556808,-3.771212,2206.032162,210.304934,01:00:00,5.78384,1.99705,6.1963800000000004,-13.76347,18.68525,10.27201,4.12172,-0.63345,83.89806,-3.232091,-1.923271,0.409987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.41225,10.13473,-1.71773,50,5.73468,8.41279,-134.3931,-1.65649,-11.63473,31.27549,-13.78501,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,51da1a00-b1cf-11f0-bc5c-a3ba38c20386,91.93565,NA,NA,8.83325,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:20:43,2025-10-25T18:20:43Z,2025-10-25T18:20:43Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,ae4b0925-bb8a-4e99-9024-a0a6946db505,54.30013,-135.39012,15.63774,5.78048,-1.21705,-6.8925,-1.99183,8.78369,-5.81737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,225.595844,27.405319,1958.455035,0.887773,01:30:00,-0.493971,-0.638687,-0.589976,68.583397,-43.727756,-79.990788,0.015133,105.286765,-0.26362,74.689247,0.26362,-0.964508,-0.015133,3.28554,0.86711800000000006,0.964508,0.964508,-105.286765,-0.86711800000000006,0.015133,-74.689247,-3.28554,-0.015133,-0.964508,0.26362,-0.26362
58,2025-10-25,11:21:00,1,2,"Limas, Jacob",831198,Right,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,3,Top,0,1,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.68122,-0.816277,-3.429393,2265.396449,218.410935,01:15:00,5.68761,2.05057,6.37781,-13.41784,18.85753,14.06406,3.81709,0.06375,83.75849,-3.440676,-0.888079,0.40889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.29914,10.36107,-1.80884,50,5.62201,7.45189,-134.39242,-2.23253,-15.03582,31.677,-13.40256,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,5c274730-b1cf-11f0-bc5c-a3ba38c20386,92.18226,NA,NA,8.92274,NA,NA,NA,NA,NA,NA,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:21:00,2025-10-25T18:21:00Z,2025-10-25T18:21:00Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,ccc26e27-cb60-46b5-940f-59f423d3bff1,54.11855,-135.35971,15.8385,5.68394,-1.82327,-6.70128,-2.0434,7.91102,-7.51791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,229.430829,24.83396,2055.912296,0.907529,01:45:00,-0.444698,-0.695292,-0.564635,-74.088847,42.60181,86.527945,-0.148127,98.052103,-0.138528,-78.298707,0.138528,-0.979218,0.148127,46.917804,-8.518389,0.979218,-0.979218,-98.052103,8.518389,0.148127,78.298707,-46.917804,-0.148127,0.979218,0.138528,-0.138528
59,2025-10-25,11:21:18,1,3,"Limas, Jacob",831198,Right,GRA_CAN,"Boever, Cael",830837,Right,GRA_CAN,Undefined,3,Top,0,2,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Error,0,0,NA,92.2423,-1.880679,-3.034597,2323.685696,249.238457,02:15:00,5.69161,2.04061,6.28541,-24.3586,8.26823,18.88832,1.92541,0.81528,83.87861,-6.454585,0.379436,0.411111,83.63639,-2.652107,-24.072642,NA,NA,NA,NA,25.54987,23.97689,-24.482609,0.19888,-10.78961,5.18477,-1.82588,50,5.54102,6.32221,-133.83026,-5.18638,-19.40465,31.13827,-22.8495,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,66fdc8a0-b1cf-11f0-bc5c-a3ba38c20386,91.68441,1.97089,NA,8.36369,NA,NA,NA,1.73865,1.97089,-0.74942,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:21:18,2025-10-25T18:21:18Z,2025-10-25T18:21:18Z,GroundBall,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,718c5a42-d9b9-4d37-9bfd-0e025be32774,54.21475,-134.80733,15.56914,5.69251,-4.4694,-11.42475,-2.03382,6.9311,-9.70232,41.66628,1.73964,111.81168,-18.3337,NA,NA,NA,NA,NA,NA,1.972,-5.74994,-20.97255,NA,NA,NA,NA,NA,NA,-0.7493,-49.98928,2.59845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,231.517725,27.607793,2059.112131,0.886141,01:45:00,-0.468976,-0.708506,-0.527333,99.946799,-29.573174,68.0795,0.07659,99.210613,-0.159594,79.803742,0.159594,-0.984207,-0.07659,25.636632,4.392589,0.984207,0.984207,-99.210613,-4.392589,0.07659,-79.803742,-25.636632,-0.07659,-0.984207,0.159594,-0.159594
60,2025-10-25,11:21:53,2,1,"Limas, Jacob",831198,Right,GRA_CAN,"Charles, Max",807283,Left,GRA_CAN,Undefined,3,Top,0,0,0,Sinker,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,88.6113,-2.930252,-3.227579,2155.251214,218.393869,01:15:00,5.70866,2.03485,6.40822,-17.63851,17.69284,13.0341,1.53787,0.15022,80.36529,-6.318241,-0.869179,0.42781,72.99635,61.282405,-101.253064,5252.505208,NA,NA,NA,NA,17.94547,NA,NA,-7.82933,10.51737,-1.80951,50,5.49039,6.73539,-128.40581,-7.04283,-12.93804,29.12713,-14.79402,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,7bfd4d70-b1cf-11f0-bc5c-a3ba38c20386,88.10546,31.31169,NA,8.24601,NA,NA,NA,2.19824,1.48369,-0.0625,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:21:53,2025-10-25T18:21:53Z,2025-10-25T18:21:53Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,f638ac2f-ba76-4dec-b22c-7fc028f8f9b6,54.09047,-129.33035,14.56357,5.70649,-6.57324,-7.39701,-2.02982,7.14606,-6.46902,26.244886,2.20812,-10.40505,-7.46762,NA,NA,NA,NA,NA,NA,1.49765,93.37903,-31.98962,NA,NA,NA,NA,NA,NA,-0.0637,-50.41063,5.18425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,231.474416,32.107427,1825.612068,0.847053,01:45:00,-0.525854,-0.688979,-0.498783,87.974096,-36.371242,73.173333,-0.090388,107.586944,-0.300916,-71.687597,0.300916,-0.949357,0.090388,16.71905,-5.185937,0.949357,-0.949357,-107.586944,5.185937,0.090388,71.687597,-16.71905,-0.090388,0.949357,0.300916,-0.300916
61,2025-10-25,11:22:14,2,2,"Limas, Jacob",831198,Right,GRA_CAN,"Charles, Max",807283,Left,GRA_CAN,Undefined,3,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,NA,85.98658,-2.208264,-3.029893,1879.629986,233.797958,01:45:00,5.78039,1.9088,6.69854,-24.48072,12.32552,15.193,1.71726,0.40175,78.62116,-6.847779,-0.262937,0.436649,93.95519,40.177936,4.83139,4063.546971,109.8689,85.29417,5.36694,334.86943,294.98753,-0.726328,5.777627,-8.94819,7.51091,-1.71285,50,5.62353,6.06789,-124.84468,-5.47741,-14.06818,26.03884,-20.36553,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251025-BrazellField-Private-1,8839a070-b1cf-11f0-bc5c-a3ba38c20386,86.32213,116.99979,NA,7.36542,NA,NA,NA,2.24516,1.76926,-0.419,1577e54a-f54d-40c8-a661-6bd831703e22,2025-10-25,18:22:14,2025-10-25T18:22:14Z,2025-10-25T18:22:14Z,FlyBall,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,615429b1-c02b-43d0-ab6b-2f6b8dbcb647,53.80154,-125.63506,13.01942,5.78041,-4.85924,-10.18276,-1.90352,6.49492,-7.03409,168.902766,2.25117,104.79895,-21.0213,4.61983,-0.66008,0.04141,0.00213,-4.1e-4,1e-5,1.76789,88.92888,-20.31373,1.85318,-0.3513,0.03643,0.00235,-9.1e-4,6e-5,-0.41788,8.84501,-4.47716,1.03953,-0.15461,0.00983,7.8e-4,-1.6e-4,1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,241.826612,12.507915,1835.019034,0.976266,02:00:00,-0.207361,-0.868307,-0.450605,-0.022869,-42.211374,68.702288,0.957679,154.826151,-0.2605,7.032749,0.2605,-0.122437,-0.957679,74.783062,73.271425,0.122437,0.122437,-154.826151,-73.271425,0.957679,-7.032749,-74.783062,-0.957679,-0.122437,0.2605,-0.2605
