PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
45,2025-10-03,15:18:09,1,5,"Guerrero, JT",833476,Right,GRA_CAN,"Charles, Max",807283,Left,GRA_CAN,Undefined,2,Top,0,3,1,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NA,90.95785,-2.200362,-4.372062,2278.840465,212.728111,01:00:00,5.75395,1.62171,5.93387,-17.37973,16.39206,9.85808,2.25729,-1.62086,83.39515,-5.483026,-2.609011,0.418262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.18914,9.30036,-1.27752,50,5.56782,9.64617,-131.73864,-5.60278,-10.9266,26.78332,-15.75472,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,d8615c80-a0a6-11f0-ab93-d3d7d90e7a19,90.11678,NA,NA,7.5627,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:18:09,2025-10-03T22:18:09Z,2025-10-03T22:18:09Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,699749c4-c4d0-4dac-85d7-68543f5aeade,54.5643,-132.66334,13.39166,5.75187,-5.05884,-7.87736,-1.61707,10.02342,-5.4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,218.003458,8.858573,2251.657246,0.988071,01:15:00,-0.189498,-0.613829,-0.766358,-39.522171,-33.813004,-16.908141,0.091209,154.52516,-0.899011,25.36111,0.899011,-0.428322,-0.091209,5.793112,5.233166,0.428322,0.428322,-154.52516,-5.233166,0.091209,-25.36111,-5.793112,-0.091209,-0.428322,0.899011,-0.899011
46,2025-10-03,15:18:35,2,1,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.28053,0.682332,-0.707502,2453.996894,105.97077,09:30:00,5.62942,1.8767,5.38861,-38.66455,2.73331,-4.63524,3.04698,0.82728,75.63995,-6.415485,-1.532104,0.463085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09709,1.61658,-1.81019,50,5.66349,1.69034,-120.7743,0.05484,3.06893,25.54298,-29.80828,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,e7e22c20-a0a6-11f0-ab93-d3d7d90e7a19,81.39427,NA,NA,7.64058,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:18:35,2025-10-03T22:18:35Z,2025-10-03T22:18:35Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,28e3ea73-a611-4dea-bbd8-db2b27f13896,55.10796,-121.84981,12.77149,5.63476,1.30994,-14.90414,-1.87865,1.56113,1.53447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,51.272106,84.694759,226.900635,0.092462,07:45:00,-0.993997,0.083984,0.070125,-3.792949,44.074753,57.755153,-0.901214,119.009445,-0.210167,-22.27199,0.210167,-0.379004,0.901214,76.872988,-64.318053,0.379004,-0.379004,-119.009445,64.318053,0.901214,22.27199,-76.872988,-0.901214,0.379004,0.210167,-0.210167
47,2025-10-03,15:18:51,2,2,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.01095,-1.415247,-2.99708,2308.541823,213.087697,01:00:00,5.79649,1.59358,5.61841,-17.90288,16.11154,9.81418,2.98172,-0.38817,83.4136,-4.779677,-1.247667,0.419762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.74205,8.8493,-1.34397,50,5.66411,6.46955,-132.00996,-3.84716,-10.17994,26.87225,-16.48535,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,f0ff3dc0-a0a6-11f0-ab93-d3d7d90e7a19,89.79482,NA,NA,7.59735,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:18:51,2025-10-03T22:18:51Z,2025-10-03T22:18:51Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,d4c7bb79-0b80-4ffd-add0-10ba8688f74c,54.87955,-132.99955,13.43613,5.79461,-3.24008,-8.24267,-1.58912,6.84443,-5.08997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,216.18703,14.613335,2233.8616,0.96765,01:15:00,-0.278615,-0.57738,-0.767467,-41.512529,-22.937101,-13.806058,0.035406,155.083811,-0.906356,24.899502,0.906356,-0.421028,-0.035406,2.237076,2.029043,0.421028,0.421028,-155.083811,-2.029043,0.035406,-24.899502,-2.237076,-0.035406,-0.421028,0.906356,-0.906356
48,2025-10-03,15:19:09,2,3,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,1,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,83.08798,-0.273942,-2.809094,2187.852054,237.445124,02:00:00,5.55318,1.70546,5.8503,-29.4188,10.93194,15.21895,2.84675,0.36137,76.39957,-5.739931,-0.08213,0.457191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.46768,6.04473,-1.48568,50,5.51368,5.31053,-120.64681,-1.50807,-12.5543,22.17497,-23.21208,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,fbef1390-a0a6-11f0-ab93-d3d7d90e7a19,82.44361,NA,NA,6.68841,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:19:09,2025-10-03T22:19:09Z,2025-10-03T22:19:09Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,9493fc04-48b2-40ad-a5ec-23e7ee7a2dff,54.64843,-121.49819,11.08748,5.55448,-0.61688,-11.60604,-1.69882,5.79254,-6.27715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,241.110382,-18.527474,2074.458733,0.948171,02:00:00,0.298888,-0.828645,-0.473301,-39.816812,13.39754,55.747451,0.177044,156.491947,-0.902518,23.114934,0.902518,-0.392577,-0.177044,11.09859,10.197625,0.392577,0.392577,-156.491947,-10.197625,0.177044,-23.114934,-11.09859,-0.177044,-0.392577,0.902518,-0.902518
49,2025-10-03,15:19:33,2,4,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,1,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.15907,-1.295823,-1.962745,2224.803758,221.344196,01:30:00,5.82025,1.55145,5.77556,-16.38863,18.1691,15.00769,3.24784,0.97501,82.2581,-4.414159,0.723816,0.423101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.16626,9.94449,-1.39832,50,5.70332,3.82624,-130.86472,-3.44743,-14.15063,27.81339,-14.94209,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,0a1bc4e0-a0a7-11f0-ab93-d3d7d90e7a19,89.08614,NA,NA,7.90097,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:19:33,2025-10-03T22:19:33Z,2025-10-03T22:19:33Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,f289a2e4-9479-4380-9073-2cbb0383ef49,54.72255,-131.8646,13.9067,5.8176,-2.91027,-7.47104,-1.54501,4.33495,-7.07532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,218.105175,1.95736,2223.505637,0.999417,01:15:00,-0.047122,-0.617362,-0.785267,-41.481762,-22.898084,-20.133676,-0.076405,171.34076,-0.985711,-8.633734,0.985711,-0.150117,0.076405,4.432258,-4.381934,0.150117,-0.150117,-171.34076,4.381934,0.076405,8.633734,-4.432258,-0.076405,0.150117,0.985711,-0.985711
50,2025-10-03,15:19:52,2,5,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.07787,-1.005867,-2.543432,1897.169839,252.046149,02:30:00,5.55158,1.79225,5.85488,-35.07852,7.80642,19.59737,1.69277,1.06063,73.90701,-7.508781,0.973491,0.471329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.72229,4.74748,-1.59681,50,5.44958,4.45317,-117.61084,-3.17467,-14.90485,23.87959,-25.57465,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,15641af0-a0a7-11f0-ab93-d3d7d90e7a19,79.97061,NA,NA,7.17086,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:19:52,2025-10-03T22:19:52Z,2025-10-03T22:19:52Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,6740bfbf-f87f-4e3e-85a6-eab0a8816931,54.64333,-118.54987,11.93979,5.55465,-2.16898,-12.78732,-1.78345,5.03928,-7.45242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,248.273257,-18.512463,1799.00005,0.948255,02:15:00,0.317021,-0.875181,-0.365454,-59.015567,5.585311,18.494928,-0.169219,176.593328,-0.983837,-3.357485,0.983837,-0.058566,0.169219,9.759335,-9.742421,0.058566,-0.058566,-176.593328,9.742421,0.169219,3.357485,-9.759335,-0.169219,0.058566,0.983837,-0.983837
51,2025-10-03,15:20:20,2,6,"Guerrero, JT",833476,Right,GRA_CAN,"Peery, Cannon",821900,Right,GRA_CAN,Undefined,2,Top,0,3,2,FourSeamFastBall,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,90.25534,-1.154361,-2.344673,2208.294498,226.045279,01:30:00,5.81925,1.58845,5.8341,-19.32403,15.22257,14.59465,3.1349,0.6241,82.07699,-4.807487,0.270336,0.423033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.10308,8.4452,-1.40563,50,5.7137,4.72266,-130.93926,-3.2457,-14.00222,28.85331,-17.58064,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,263e3900-a0a7-11f0-ab93-d3d7d90e7a19,89.10052,NA,NA,8.17835,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:20:20,2025-10-03T22:20:20Z,2025-10-03T22:20:20Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,f658b189-6efe-4f75-ace0-6c2053b90837,54.66352,-131.9629,14.42665,5.81779,-2.62198,-8.79032,-1.58199,5.21943,-7.00111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,216.413032,4.701631,2200.863706,0.996635,01:15:00,-0.102786,-0.593136,-0.798514,-42.561462,-22.718879,-21.533216,-0.096015,168.691672,-0.976056,-11.255397,0.976056,-0.195183,0.096015,5.618157,-5.509765,0.195183,-0.195183,-168.691672,5.509765,0.096015,11.255397,-5.618157,-0.096015,0.195183,0.976056,-0.976056
52,2025-10-03,15:20:37,3,1,"Guerrero, JT",833476,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.49346,-0.880098,-2.224353,2101.741705,250.166375,02:15:00,5.58149,1.76059,5.94728,-34.14573,8.05851,18.44678,1.91903,1.23366,74.39584,-7.222368,1.092164,0.467573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.04056,4.84303,-1.59338,50,5.49248,3.86898,-118.27417,-2.88528,-14.1426,23.74219,-25.3524,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,30a52fc0-a0a7-11f0-ab93-d3d7d90e7a19,80.61295,NA,NA,7.09762,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:20:37,2025-10-03T22:20:37Z,2025-10-03T22:20:37Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,e59c3b2c-bff4-4f89-98fe-7e7a66c215f5,54.5506,-119.18414,11.87109,5.58444,-1.91359,-12.6762,-1.75205,4.41103,-7.0713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,247.266211,-30.123927,1817.884497,0.864942,02:15:00,0.500705,-0.789942,-0.353957,-54.587504,7.358656,39.866756,0.238577,175.493811,-0.968122,4.375809,0.968122,-0.076298,-0.238577,13.843698,13.802544,0.076298,0.076298,-175.493811,-13.802544,0.238577,-4.375809,-13.843698,-0.238577,-0.076298,0.968122,-0.968122
53,2025-10-03,15:20:56,3,2,"Guerrero, JT",833476,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Top,1,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.7085,-1.990027,-2.804018,2259.009029,219.732393,01:15:00,5.73585,1.38204,5.88715,-16.91777,16.44985,12.75993,2.4752,-0.16043,83.5826,-5.201579,-0.516859,0.415752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.28918,9.29918,-1.16296,50,5.56538,5.94904,-132.98162,-5.13877,-13.02447,29.09356,-15.55809,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,3bec2640-a0a7-11f0-ab93-d3d7d90e7a19,90.66092,NA,NA,8.1259,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:20:56,2025-10-03T22:20:56Z,2025-10-03T22:20:56Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,df176bba-186a-4e92-bf71-49c96bff9c49,54.61041,-133.98648,14.54678,5.73358,-4.6014099999999996,-7.77905,-1.3762,6.39889,-6.51223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,218.077227,8.523013,2234.061471,0.988956,01:15:00,-0.164869,-0.614691,-0.771345,-40.048095000000004,-34.713522,-25.845662,0.026718,160.052171,-0.939668,19.940406,0.939668,-0.341043,-0.026718,1.628649,1.530984,0.341043,0.341043,-160.052171,-1.530984,0.026718,-19.940406,-1.628649,-0.026718,-0.341043,0.939668,-0.939668
54,2025-10-03,15:21:18,3,3,"Guerrero, JT",833476,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,77.24515,1.741523,-1.553585,2528.168354,35.42646,07:15:00,5.89444,1.2809,5.41731,-60.62999,-12.77717,-10.16067,2.47445,-1.02152,70.97025,-9.247481,-3.363422,0.497881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62957,-6.4076,-1.13571,50,6.00717,3.44051,-112.12974,1.30873,5.86261,21.2884,-40.28826,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,48cf67a0-a0a7-11f0-ab93-d3d7d90e7a19,75.70576,NA,NA,6.27489,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:21:18,2025-10-03T22:21:18Z,2025-10-03T22:21:18Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,c411446c-d875-418b-aa29-ce9a6415d9dd,55.08517,-113.09106,10.6442,5.90699,3.12803,-20.14413,-1.28509,3.17577,2.93131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,26.255232,30.843876,2170.603265,0.858568,07:00:00,-0.479861,0.395211,0.783289,-38.333171,-71.751269,0.922468,-0.59532,171.766614,-0.795207,-6.607325,0.795207,-0.115064,0.59532,36.819798,-36.535428,0.115064,-0.115064,-171.766614,36.535428,0.59532,6.607325,-36.819798,-0.59532,0.115064,0.795207,-0.795207
55,2025-10-03,15:21:41,3,4,"Guerrero, JT",833476,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Top,1,2,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.22622,-0.871045,-0.934605,2179.333642,226.119176,01:30:00,5.73125,1.51051,5.53721,-17.19422,16.02859,15.58973,3.48408,1.93602,84.33951,-4.107983,1.845076,0.414849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.07878,8.63504,-1.4398,50,5.64439,1.46092,-133.92134,-2.60316,-14.69589,28.47728,-16.46624,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,567e5d70-a0a7-11f0-ab93-d3d7d90e7a19,90.8583,NA,NA,7.88671,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:21:41,2025-10-03T22:21:41Z,2025-10-03T22:21:41Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,9cfde52e-11fd-4edf-a917-96c2ada22904,54.96079,-134.97208,14.23864,5.72924,-1.99559,-8.23312,-1.5037,2.00316,-7.34795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,218.791702,3.633289,2174.953354,0.99799,01:15:00,-0.066539,-0.626123,-0.77688,-43.636409,-16.904602,-13.245565,-0.076708,171.30406,-0.985592,-8.670121,0.985592,-0.150745,0.076708,4.450323,-4.399367,0.150745,-0.150745,-171.30406,4.399367,0.076708,8.670121,-4.450323,-0.076708,0.150745,0.985592,-0.985592
56,2025-10-03,15:22:07,3,5,"Guerrero, JT",833476,Right,GRA_CAN,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Top,1,3,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.70422,-1.677943,-2.636381,2257.992968,216.646857,01:15:00,5.68234,1.41062,6.01111,-16.23024,16.72465,11.69398,2.77327,-0.05896,84.15101,-4.759672,-0.535271,0.413173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.68611,9.34382,-1.20982,50,5.54149,5.62806,-133.14361,-4.38451,-12.06491,27.18343,-15.31336,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20251003-BrazellField-Private-1,65cfdfb0-a0a7-11f0-ab93-d3d7d90e7a19,91.22687,NA,NA,7.55322,NA,NA,NA,NA,NA,NA,7460db7c-0ca7-4a43-bb55-a9acd54d2843,2025-10-03,22:22:07,2025-10-03T22:22:07Z,2025-10-03T22:22:07Z,NA,v3,5310,5310,NA,"Aaron, Parker",10308979,Right,GRA_CAN,ab5d2352-a16c-47d5-9f21-3b9414057144,54.48763,-134.0567,13.59171,5.68012,-3.87014,-7.65668,-1.40568,6.03332,-6.03245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,216.45777,9.728122,2225.524504,0.985621,01:15:00,-0.188054,-0.590382,-0.784911,-40.774645,-34.926869,-22.823448,0.02635,156.17522,-0.914467,23.815995,0.914467,-0.403801,-0.02635,1.650514,1.509934,0.403801,0.403801,-156.17522,-1.509934,0.02635,-23.815995,-1.650514,-0.02635,-0.403801,0.914467,-0.914467
