PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
56,2026-01-15,15:49:27,6,2,"Lyon, Andrew",837559,Right,GRA_CAN,"Johns, Tanner",834625,Left,GRA_CAN,Undefined,2,Bottom,2,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.55773,-1.014536,-2.864915,1992.254238,247.26888,02:15:00,5.78983,2.59251,5.64761,-26.48049,9.06871,18.67733,2.63553,1.47449,81.10727,-5.94196,0.470466,0.429128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.27008,5.28709,-2.3611,50,5.68711,5.65312,-129.77957,-3.23157,-17.33858,29.72394,-23.24804,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,725b41c0-f264-11f0-8f2d-39e75d6e7b88,87.83506,NA,NA,8.45045,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:49:27,2026-01-15T22:49:27Z,2026-01-15T22:49:27Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,05dd85ac-148f-41ec-afa8-e557234dc62f,54.84922,-130.88549,14.86197,5.79125,-2.36659,-11.62402,-2.58343,6.29823,-8.66929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,236.911329,25.657179,1795.819715,0.901401,02:00:00,-0.443618,-0.762766,-0.470523,-77.376317,-25.869863,71.722141,-0.982197,152.979677,-0.16735,-4.895798,0.16735,-0.085344,0.982197,80.330609,-79.172357,0.085344,-0.085344,-152.979677,79.172357,0.982197,4.895798,-80.330609,-0.982197,0.085344,0.16735,-0.16735
57,2026-01-15,15:50:16,6,3,"Lyon, Andrew",837559,Right,GRA_CAN,"Johns, Tanner",834625,Left,GRA_CAN,Undefined,2,Bottom,2,2,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.60628,-1.819011,-3.656972,2021.446346,241.92077,02:00:00,5.76737,2.51277,5.77626,-25.19946,9.9567,16.48828,1.9708,0.47936,81.76151,-6.50518,-0.708706,0.426749,78.07111,47.528428,-126.345795,4341.003485,NA,NA,NA,NA,42.25279,NA,NA,-9.48308,5.94052,-2.22067,50,5.60167,7.59528,-129.85256,-4.99148,-16.1415,27.97617,-22.06243,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,8f9ba900-f264-11f0-8f2d-39e75d6e7b88,88.32467,40.28383,NA,7.84477,NA,NA,NA,1.55158,2.07694,-0.48802,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:50:16,2026-01-15T22:50:16Z,2026-01-15T22:50:16Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,840278c6-ed45-4e83-934d-ce331fe31e0b,54.72309,-130.86618000000001,13.98808,5.76804,-4.19213,-11.03122,-2.50645,8.1801,-8.07075,NA,1.55158,-45.82186,-3.33473,3.62047,-1.31257,0.4145,-0.11374,0.02762,-0.00397,2.07694,84.45966,-36.9249,6.86182,-1.62842,0.35927,-0.07658,0.01664,-0.00245,-0.48802,-62.27452,11.98282,-1.13432,-0.03001,0.10067,-0.0398,0.01157,-0.00187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,236.635165,20.389595,1894.793181,0.937345,02:00:00,-0.355599,-0.793522,-0.493835,-81.835214,-29.68136,75.144417,-0.990062,170.15382,-0.138558,-1.377989,0.138558,-0.024048,0.990062,82.033275,-81.915737,0.024048,-0.024048,-170.15382,81.915737,0.990062,1.377989,-82.033275,-0.990062,0.024048,0.138558,-0.138558
58,2026-01-15,15:50:53,6,4,"Lyon, Andrew",837559,Right,GRA_CAN,"Johns, Tanner",834625,Left,GRA_CAN,Undefined,2,Bottom,2,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.39596,-0.055527,-2.884453,2050.592128,240.044196,02:00:00,5.76606,2.50639,5.72908,-25.87494,9.25717,14.17182,3.55803,0.99876,81.81645,-4.862904,-0.351611,0.426603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.9515,5.06359,-2.27433,50,5.74557,5.91612,-129.73817,-1.02379,-13.58772,26.48582,-23.5213,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,a58d7d10-f264-11f0-8f2d-39e75d6e7b88,88.35493,NA,NA,7.5795,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:50:53,2026-01-15T22:50:53Z,2026-01-15T22:50:53Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,e8cbd8ca-c83d-4af0-bc08-1757ba03d821,54.76919,-130.70817,13.24291,5.76729,-0.16236,-11.76065,-2.50011,6.41374,-6.79386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,236.342684,24.63595,1863.936445,0.908975,02:00:00,-0.440942,-0.757004,-0.482198,-86.185909,-31.379148,65.290329,0.995555,156.913049,-0.08664,2.11651,0.08664,-0.036932,-0.995555,85.026274,84.595715,0.036932,0.036932,-156.913049,-84.595715,0.995555,-2.11651,-85.026274,-0.995555,-0.036932,0.08664,-0.08664
59,2026-01-15,15:51:13,6,5,"Lyon, Andrew",837559,Right,GRA_CAN,"Johns, Tanner",834625,Left,GRA_CAN,Undefined,2,Bottom,2,3,1,FourSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.56392,-1.066484,-3.518336,2182.902304,230.697183,01:45:00,5.79483,2.51412,5.67332,-21.33379,14.06068,15.71343,3.02075,0.53932,81.33502,-5.073328,-0.715452,0.428192,82.36471,66.911549,-109.266085,4807.324427,NA,NA,NA,NA,18.03919,NA,NA,-9.03162,7.80567,-2.22717,50,5.69146,7.2952,-129.7809,-3.12199,-15.31489,28.62448,-18.938,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,b1d282a0-f264-11f0-8f2d-39e75d6e7b88,88.02686,40.95804,NA,8.2289,NA,NA,NA,1.35754,2.77312,-0.36189,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:51:13,2026-01-15T22:51:13Z,2026-01-15T22:51:13Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,73934d2d-a3be-465f-a67b-a4cb005a99b2,54.82513,-130.8408,14.31224,5.79408,-2.42076,-9.469,-2.50779,7.86227,-7.65745,21.618226,1.37674,-16.28591,-8.68481,NA,NA,NA,NA,NA,NA,2.80139,110.17377,-37.79657,NA,NA,NA,NA,NA,NA,-0.37017,-44.44178,8.71274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,232.153926,28.361768,1920.879264,0.879966,01:45:00,-0.494283,-0.703597,-0.510525,-41.93373,55.078783,37.404449,-0.45207,176.75187,-0.890549,-2.896957,0.890549,-0.05054,0.45207,26.913751,-26.876588,0.05054,-0.05054,-176.75187,26.876588,0.45207,2.896957,-26.913751,-0.45207,0.05054,0.890549,-0.890549
60,2026-01-15,15:51:38,6,6,"Lyon, Andrew",837559,Right,GRA_CAN,"Johns, Tanner",834625,Left,GRA_CAN,Undefined,2,Bottom,2,3,2,FourSeamFastBall,Sinker,BallCalled,Walk,Undefined,Undefined,0,1,NA,89.82398,-0.825812,-2.542466,2018.766406,227.778312,01:30:00,5.68569,2.67905,5.82886,-23.7458,11.77611,11.4617,2.93841,1.26922,80.32045,-5.309704,-0.489303,0.428963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.63174,6.68492,-2.4777,50,5.60454,5.25197,-130.0165,-2.65292,-11.09702,32.96268,-20.98802,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,c0966ae0-f264-11f0-8f2d-39e75d6e7b88,87.8688,NA,NA,9.50353,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:51:38,2026-01-15T22:51:38Z,2026-01-15T22:51:38Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,a079062f-2409-4b79-99e0-2fd02242c3c2,54.66357,-131.19351,16.48134,5.68589,-1.90349,-10.49401,-2.67231,5.64822,-5.54851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,237.19697,26.23655,1810.786111,0.896977,02:00:00,-0.452298,-0.760236,-0.466335,-77.254051,-24.025699,61.893623,-0.996969,109.163304,-0.025538,-4.214233,0.025538,-0.073486,0.996969,88.532668,-85.538057,0.073486,-0.073486,-109.163304,85.538057,0.996969,4.214233,-88.532668,-0.996969,0.073486,0.025538,-0.025538
61,2026-01-15,15:54:25,1,1,"McGuire, Tommy",837561,Right,GRA_CAN,"Scaldeferri, Billy",821907,Right,GRA_CAN,Undefined,3,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.42859,-3.639054,-0.642748,2409.517792,197.258695,12:30:00,5.92703,1.00792,6.19421,-16.98135,17.82603,5.17099,1.1476,0.84543,81.51479,-6.87384,0.291139,0.424626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85232,10.64292,-0.96198,50,5.64403,1.24064,-129.64634,-8.70833,-4.82778,28.50484,-14.16001,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,24237e90-f265-11f0-8f2d-39e75d6e7b88,88.76612,NA,NA,7.9138,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:54:25,2026-01-15T22:54:25Z,2026-01-15T22:54:25Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,3ffd75a0-cd43-4b3c-852b-9875746e68ad,54.30217,-130.58881,14.25242,5.92422,-8.24015,-7.08,-1.00564,1.40027,-2.41389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,207.426301,41.218488,1812.444894,0.752202,01:00:00,-0.643063,-0.387594,-0.660486,-58.629519,-11.089556,-51.091157,-0.149126,166.692435,-0.962267,-13.156074,0.962267,-0.227604,0.149126,8.80927,-8.576293,0.227604,-0.227604,-166.692435,8.576293,0.149126,13.156074,-8.80927,-0.149126,0.227604,0.962267,-0.962267
62,2026-01-15,15:54:42,1,2,"McGuire, Tommy",837561,Right,GRA_CAN,"Scaldeferri, Billy",821907,Right,GRA_CAN,Undefined,3,Top,0,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.94163,-1.300219,-0.226894,2477.627127,170.096042,11:45:00,5.99816,0.92593,5.73853,-36.36089,4.63091,-0.57504,1.75716,0.66674,75.9527,-7.992004,-0.330002,0.460808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22571,3.16217,-0.9067,50,5.86786,0.50005,-120.40234,-3.95143,0.32987,24.3524,-27.55292,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,2e996970-f265-11f0-8f2d-39e75d6e7b88,81.79644,NA,NA,6.98893,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:54:42,2026-01-15T22:54:42Z,2026-01-15T22:54:42Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,2842cb45-9cbc-4e57-9e94-d55c7ffaf680,54.7587,-121.36101,12.1762,6.00206,-2.86677,-13.77646,-0.92613,0.48707,0.16493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,154.163075,84.552525,235.209052,0.094933,11:15:00,-0.996497,0.018774,-0.081498,27.763943,-44.183524,-33.348441,0.661325,162.54324,-0.715553,13.004013,0.715553,-0.225019,-0.661325,42.744606,41.401008,0.225019,0.225019,-162.54324,-41.401008,0.661325,-13.004013,-42.744606,-0.661325,-0.225019,0.715553,-0.715553
63,2026-01-15,15:55:01,1,3,"McGuire, Tommy",837561,Right,GRA_CAN,"Scaldeferri, Billy",821907,Right,GRA_CAN,Undefined,3,Top,0,1,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.22978,-0.055597,-0.163113,2398.821766,138.979774,10:45:00,6.07785,0.82012,5.7682,-37.91774,4.05114,-2.24709,2.8663,0.48106,74.57604,-7.07206,-0.566,0.466267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08626,2.54642,-0.80529,50,6.05067,0.43073,-119.30002,-1.37259,1.54557,25.6798,-28.55094,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,39aeefb0-f265-11f0-8f2d-39e75d6e7b88,80.83869,NA,NA,7.65374,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:55:01,2026-01-15T22:55:01Z,2026-01-15T22:55:01Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,c1fd6250-0512-400f-ad8b-3bd16fa3c42a,54.72766,-120.31336,12.8399,6.08261,-0.24595,-14.27547,-0.82108,0.36974,0.77279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,83.718043,84.085791,247.172713,0.103039,08:45:00,-0.99474,0.101455,0.014107,32.479596,-44.140636,-39.226767,0.589017,169.501396,-0.794592,8.467529,0.794592,-0.147249,-0.589017,36.5489,36.087302,0.147249,0.147249,-169.501396,-36.087302,0.589017,-8.467529,-36.5489,-0.589017,-0.147249,0.794592,-0.794592
64,2026-01-15,15:55:33,1,4,"McGuire, Tommy",837561,Right,GRA_CAN,"Scaldeferri, Billy",821907,Right,GRA_CAN,Undefined,3,Top,0,1,2,FourSeamFastBall,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,89.10988,-1.300894,-0.832793,2477.412315,206.011343,12:45:00,6.06976,0.95229,6.04297,-19.45914,15.69454,7.08587,3.24341,0.77169,81.04838,-4.994435,0.442923,0.426734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.86866,8.80178,-0.89103,50,5.95786,1.58063,-129.36663,-3.51253,-6.51876,28.42246,-17.34286,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,4c8b6d70-f265-11f0-8f2d-39e75d6e7b88,88.32779,NA,NA,8.0615,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:55:33,2026-01-15T22:55:33Z,2026-01-15T22:55:33Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,224a3ffd-5f0b-4599-8eb1-b9d7165e5f07,54.45312,-130.34133,14.21123,6.06812,-2.91778,-8.67143,-0.94907,1.80418,-3.25938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.16055,NA,NA,1.034326,NA,NA,NA,1.15467,4.82799,1.21206,70.03326,5.82587,-54.76213,1.20118,71.08836,-4.37635,4.88498,15.81821,-14.39518,1.13163,-60.22532,5.95781,High,High,High,NA,NA,High,High,High,204.323163,47.233386,1682.196783,0.679014,12:45:00,-0.736503,-0.296269,-0.608102,-71.467458,1.40612,-40.27306,-0.362129,157.635747,-0.862017,-20.773135,0.862017,-0.354669,0.362129,22.787046,-21.23101,0.354669,-0.354669,-157.635747,21.23101,0.362129,20.773135,-22.787046,-0.362129,0.354669,0.862017,-0.862017
65,2026-01-15,15:56:03,2,1,"McGuire, Tommy",837561,Right,GRA_CAN,"Galvan, Marcus",821906,Left,GRA_CAN,Undefined,3,Top,1,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,89.17809,-2.480387,-0.291795,2512.988441,195.635842,12:30:00,5.96687,0.99497,6.06966,-17.20733,17.9317,4.68382,2.23617,1.11526,81.09508,-5.764507,0.55197,0.426645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48351,10.31564,-0.97473,50,5.7654,0.46108,-129.3783,-6.08194,-4.18142,28.67043,-14.80574,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,5eb1e1a0-f265-11f0-8f2d-39e75d6e7b88,88.34621,NA,NA,8.08301,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:56:03,2026-01-15T22:56:03Z,2026-01-15T22:56:03Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,97f12df9-9323-413d-ab7b-30e7fd770dff,54.42611,-130.35544,14.33522,5.96409,-5.57733,-7.40287,-0.99287,0.60359,-2.09071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,208.591636,42.553332,1851.188337,0.736648,01:00:00,-0.663671,-0.38147,-0.643444,-65.741355,-11.304768,-43.62911,-0.234835,159.586234,-0.91099,-19.818593,0.91099,-0.339043,0.234835,14.454988,-13.581872,0.339043,-0.339043,-159.586234,13.581872,0.234835,19.818593,-14.454988,-0.234835,0.339043,0.91099,-0.91099
66,2026-01-15,15:56:20,2,2,"McGuire, Tommy",837561,Right,GRA_CAN,"Galvan, Marcus",821906,Left,GRA_CAN,Undefined,3,Top,1,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,83.02334,-1.142117,-0.015137,2504.941104,82.964218,08:45:00,6.00617,0.91798,5.84124,-39.92416,0.78102,-4.24524,1.61758,0.55014,76.18913,-8.475062,-0.77815,0.459194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15858,1.15394,-0.91429,50,5.88994,0.20109,-120.58011,-3.74745,3.16571,24.29756,-30.48173,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,6903f0d0-f265-11f0-8f2d-39e75d6e7b88,82.08392,NA,NA,6.83422,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:56:20,2026-01-15T22:56:20Z,2026-01-15T22:56:20Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,434fbf57-45a4-4828-ad28-ffa4d3f5c076,54.65696,-121.51489,12.14878,6.01155,-2.57476,-15.24086,-0.91969,0.0793,1.58285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,110.028735,85.927783,177.885329,0.071014,09:45:00,-0.998613,0.046824,-0.024058,19.337685,-48.190864,-22.715581,0.644039,172.781497,-0.758929,5.516019,0.758929,-0.096124,-0.644039,40.318474,40.093696,0.096124,0.096124,-172.781497,-40.093696,0.644039,-5.516019,-40.318474,-0.644039,-0.096124,0.758929,-0.758929
67,2026-01-15,15:56:39,2,3,"McGuire, Tommy",837561,Right,GRA_CAN,"Galvan, Marcus",821906,Left,GRA_CAN,Undefined,3,Top,1,0,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.29099,-1.40735,-0.183683,2554.147392,192.47092,12:30:00,5.98678,1.01097,5.96995,-18.73099,16.41631,3.36807,3.12081,1.12135,81.12044,-4.96712,0.421876,0.426695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76721,9.17871,-0.9982,50,5.86486,0.27003,-129.59194,-3.73465,-2.98553,28.74127,-16.66741,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260115-BrazellField-Private-1,7444a5c0-f265-11f0-8f2d-39e75d6e7b88,88.33584,NA,NA,8.17055,NA,NA,NA,NA,NA,NA,ccc86c02-42bb-4894-9c49-69c8548b09bb,2026-01-15,22:56:39,2026-01-15T22:56:39Z,2026-01-15T22:56:39Z,NA,v3,5310,5310,NA,"Perez, Jaime",1000122545,Right,GRA_CAN,02a1a2d2-cd93-4839-b3fd-9acea8736cb6,54.5252,-130.59169,14.37064,5.98469,-3.15488,-8.3337,-1.0094,0.37387,-1.49277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,206.399795,47.972231,1709.977938,0.669491,01:00:00,-0.737204,-0.315831,-0.597311,-71.286154,-4.303948,-44.410279,-0.30437,158.452352,-0.885982,-20.478083,0.885982,-0.349849,0.30437,18.959637,-17.720275,0.349849,-0.349849,-158.452352,17.720275,0.30437,20.478083,-18.959637,-0.30437,0.349849,0.885982,-0.885982
