PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
34,2025-11-08,14:27:01,2,2,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,1,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.20743,-2.456602,-2.257664,2189.498383,211.196725,01:00:00,6.43658,1.1729,5.33305,-14.71304,20.66505,11.7717,2.9024200000000002,0.03456,81.83172,-5.263791,-0.168554,0.428093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.58075,11.45355,-0.97779,50,6.20449,4.61165,-130.64943,-6.055,-11.29674,29.28469,-12.51248,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,aa7128f0-bce9-11f0-9bf9-57cbcc003f7c,88.04722,NA,NA,8.37572,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:27:01,2025-11-08T21:27:01Z,2025-11-08T21:27:01Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,39d49d3a-9f43-4b7d-8f69-0adf75095a1d,55.16468,-131.80199,14.64235,6.43311,-5.56254,-6.25624,-1.16804,5.05626,-5.64837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,209.291502,11.500168,2145.54228,0.979924,01:00:00,-0.212166,-0.487536,-0.846932,2.685189,29.309891,76.935365,-0.049584,177.594603,-0.99789,-2.402436,0.99789,-0.041918,0.049584,2.844644,-2.842142,0.041918,-0.041918,-177.594603,2.842142,0.049584,2.402436,-2.844644,-0.049584,0.041918,0.99789,-0.99789
35,2025-11-08,14:27:24,2,3,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,1,1,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.26834,-3.072599,-2.465221,2223.072991,211.187416,01:00:00,6.48424,1.08698,5.35439,-15.02422,20.30781,11.55044,2.34511,-0.26395,81.96796,-5.929805,-0.41487,0.427815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.5065,11.44426,-0.87366,50,6.19721,5.09212,-130.65095,-7.47581,-11.17834,29.0808,-12.51247,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,b7f87280-bce9-11f0-9bf9-57cbcc003f7c,88.10459,NA,NA,8.30038,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:27:24,2025-11-08T21:27:24Z,2025-11-08T21:27:24Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,696952c6-3d35-4345-b94d-3c1ac05b80b8,55.14269,-131.79066,14.5404,6.48059,-6.98544,-6.25623,-1.08181,5.53021,-5.58917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,208.75352,19.249874,2098.780415,0.94409,01:00:00,-0.340191,-0.471166,-0.813801,14.745684,28.098582,72.551499,0.071944,174.045518,-0.992027,5.938996,0.992027,-0.10347,-0.071944,4.147942,4.12564,0.10347,0.10347,-174.045518,-4.12564,0.071944,-5.938996,-4.147942,-0.071944,-0.10347,0.992027,-0.992027
36,2025-11-08,14:27:46,2,4,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,1,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.14149,-4.948012,-3.099583,2166.101065,198.018452,12:30:00,6.40009,0.96134,5.34928,-12.54489,23.13399,7.10918,0.69529,-1.35634,81.81832,-7.356896,-1.839388,0.42991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.46414,13.41698,-0.68724,50,5.94447,6.71279,-130.06333,-11.61208,-7.59512,29.00572,-9.34695,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,c54460c0-bce9-11f0-9bf9-57cbcc003f7c,87.67528,NA,NA,8.32317,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:27:46,2025-11-08T21:27:46Z,2025-11-08T21:27:46Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,e85c15ce-6e68-452d-a354-ef6f049c0c7c,55.14666,-131.20608,14.50286,6.3947,-11.24384,-4.67347,-0.9576,7.01202,-3.79756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,208.116226,11.324081,2123.931882,0.980532,01:00:00,-0.202305,-0.477301,-0.855135,6.648559,20.948805,77.043025,0.024689,170.142626,-0.984937,9.85434,0.984937,-0.171144,-0.024689,1.435934,1.414744,0.171144,0.171144,-170.142626,-1.414744,0.024689,-9.85434,-1.435934,-0.024689,-0.171144,0.984937,-0.984937
37,2025-11-08,14:28:08,2,5,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,83.87194,1.0688,-1.08363,2460.113541,48.726817,07:30:00,6.12651,1.60596,4.89048,-43.00994,-2.09925,-3.7289,3.55369,0.27003,77.44135,-6.685759,-1.740868,0.460352,77.78093,-1.038792,167.179587,NA,NA,NA,NA,81.95687,39.90989,172.962837,0.821657,1.57307,-0.98634,-1.4964,50,6.19467,2.46741,-121.79292,0.59482,2.38167,22.13513,-33.66737,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,d2129380-bce9-11f0-9bf9-57cbcc003f7c,81.87747,3.72748,NA,6.43059,NA,NA,NA,-1.38552,3.72748,-0.4376,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:28:08,2025-11-08T21:28:08Z,2025-11-08T21:28:08Z,GroundBall,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,b4835261-2edc-43a4-be7b-87f82321af41,55.61067,-122.8084,11.06757,6.13195,2.13934,-16.83369,-1.60709,2.35815,1.19083,225.3754,-1.46239,-109.95696,15.61477,NA,NA,NA,NA,NA,NA,3.66619,-1.02186,-4.10943,NA,NA,NA,NA,NA,NA,-0.32125,23.347,-13.21749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Low,NA,NA,NA,9.363332,76.950553,555.473636,0.225792,06:15:00,-0.968934,0.0549,0.241151,-24.32139,35.025832,74.480181,-0.307682,119.076549,-0.462403,-56.260782,0.462403,-0.831574,0.307682,33.639755,-17.919604,0.831574,-0.831574,-119.076549,17.919604,0.307682,56.260782,-33.639755,-0.307682,0.831574,0.462403,-0.462403
38,2025-11-08,14:28:34,2,6,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,2,2,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,91.68337,-1.962217,-2.873691,2352.682343,211.069957,01:00:00,6.42383,1.17159,5.3007,-14.20875,20.39143,11.51001,3.39459,-0.56933,82.38618,-4.695939,-0.833889,0.423361,92.03509,52.334765,84.673051,2416.724949,NA,NA,NA,NA,47.77628,NA,NA,-6.66874,11.18961,-0.91894,50,6.23561,6.10944,-132.61606,-4.97162,-11.69198,32.46328,-12.55579,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,e2038a10-bce9-11f0-9bf9-57cbcc003f7c,89.0315,57.4241,NA,9.29719,NA,NA,NA,0.09755,3.28525,0.58796,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:28:34,2025-11-08T21:28:34Z,2025-11-08T21:28:34Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,18344e6f-f4f3-40ac-a075-417f67ddcd37,55.195,-133.88171,16.23164,6.4199,-4.48211,-6.27789,-1.16601,6.56528,-5.84599,NA,0.09755,7.65748,-15.69809,6.17412,1.52984,-9.45634,15.2157,-12.54721,4.28137,3.28525,106.85301,-41.68337,6.71637,-1.90711,2.35553,-3.43609,2.82077,-0.96448,0.58796,82.12562,-20.73845,7.44945,1.52022,-10.15925,16.3631,-13.49126,4.60294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Undefined,NA,NA,NA,207.205947,21.622148,2187.133776,0.929634,01:00:00,-0.394721,-0.437387,-0.808015,17.706694,42.772885,69.886849,-0.083882,171.479988,-0.985479,-8.489763,0.985479,-0.147633,0.083882,4.865152,-4.811714,0.147633,-0.147633,-171.479988,4.811714,0.083882,8.489763,-4.865152,-0.083882,0.147633,0.985479,-0.985479
39,2025-11-08,14:29:01,2,7,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,2,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.2016,-4.18565,-3.338461,2161.134907,216.273486,01:15:00,6.43805,1.07143,5.43842,-15.07702,18.9784,13.01217,1.24854,-0.97389,83.35901,-7.051296,-1.027143,0.420015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.56063,11.19879,-0.78501,50,6.05656,7.15678,-133.13442,-10.2244,-13.41818,31.56694,-12.29909,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,f1d9a5a0-bce9-11f0-9bf9-57cbcc003f7c,89.74079,NA,NA,8.84259,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:29:01,2025-11-08T21:29:01Z,2025-11-08T21:29:01Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,4a744d1b-78ee-446a-8d84-5b282ac07b52,55.05822,-134.3284,15.78347,6.43449,-9.75921,-6.14955,-1.0653,7.6643,-6.70909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,209.224978,10.757524,2123.154896,0.982426,01:00:00,-0.200817,-0.492004,-0.847115,9.605499,28.45226,76.181936,0.088771,176.628528,-0.994328,3.358146,0.994328,-0.058577,-0.088771,5.10171,5.092926,0.058577,0.058577,-176.628528,-5.092926,0.088771,-3.358146,-5.10171,-0.088771,-0.058577,0.994328,-0.994328
40,2025-11-08,14:29:23,2,8,"Krakoski, Jason",814170,Right,CAL_FUL,"Lopez, Jose",1000131721,Right,GRA_CAN,Undefined,2,Bottom,0,3,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,NA,91.30836,-3.159318,-2.921711,2180.156408,211.02135,01:00:00,6.42764,1.16133,5.39885,-13.97194,20.57607,11.64245,2.29589,-0.60875,82.76658,-5.832265,-0.854676,0.423041,103.63647,22.803024,12.135177,3077.548281,105.69513,41.63947,30.46923,373.36098,355.47732,23.488848,4.269472,-6.74587,11.65611,-0.90919,50,6.13614,6.20878,-132.10423,-7.71853,-11.82727,30.20661,-11.73781,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,feb19c60-bce9-11f0-9bf9-57cbcc003f7c,89.09869,57.15728,NA,8.54178,NA,NA,NA,0.83068,2.2664,0.61472,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:29:23,2025-11-08T21:29:23Z,2025-11-08T21:29:23Z,LineDrive,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,f6bbf108-c96c-4394-878d-b2a9e0a32b75,55.09915,-133.26509,15.10331,6.42409,-7.26744,-5.8689,-1.15653,6.66331,-5.91364,231.082762,0.83178,136.9645,-26.8552,6.27893,-1.2925,0.22332,-0.03821,0.00538,-3.4e-4,2.26608,58.91381,-17.41125,0.72012,0.21169,-0.14747,0.04992,-0.00827,5.2e-4,0.61434,29.4673,6.85893,-3.66372,1.14497,-0.24369,0.03392,-0.00246,5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,209.798143,13.304315,2121.644378,0.973162,01:00:00,-0.245901,-0.495556,-0.833041,9.163472,33.25404,71.014159,0.088842,179.907017,-0.996044,0.092616,0.996044,-0.001616,-0.088842,5.097006,5.096999,0.001616,0.001616,-179.907017,-5.096999,0.088842,-0.092616,-5.097006,-0.088842,-0.001616,0.996044,-0.996044
41,2025-11-08,14:30:19,3,1,"Krakoski, Jason",814170,Right,CAL_FUL,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.05149,-0.446316,-1.989218,2265.07006,150.133891,11:00:00,6.07527,1.65435,5.18426,-36.93632,5.42953,-2.40327,2.57707,-0.4182,75.78122,-7.162319,-2.414917,0.468467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68673,3.20634,-1.46758,50,6.00571,4.23749,-119.10929,-2.25207,0.99329,21.41843,-27.53648,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,204ad670-bcea-11f0-9bf9-57cbcc003f7c,80.45904,NA,NA,6.27027,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:30:19,2025-11-08T21:30:19Z,2025-11-08T21:30:19Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,905ad481-08f9-462b-b61e-0ba4c3d5d93f,55.31501,-120.06123,10.70921,6.07861,-1.0282,-13.76824,-1.65494,4.19334,0.49665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,355.877667,79.053424,430.122338,0.189894,05:45:00,-0.974503,-0.021298,0.223363,-29.741299,45.678583,69.312098,-0.413902,113.133069,-0.357636,-56.83798,0.357636,-0.837127,0.413902,49.170992,-24.450168,0.837127,-0.837127,-113.133069,24.450168,0.413902,56.83798,-49.170992,-0.413902,0.837127,0.357636,-0.357636
42,2025-11-08,14:30:38,3,2,"Krakoski, Jason",814170,Right,CAL_FUL,"Alexander, Aspen",1000342226,Right,GRA_CAN,Undefined,2,Bottom,0,0,1,Slider,Slider,InPlay,Undefined,GroundBall,FieldersChoice,1,0,NA,83.77505,-2.280939,-1.799468,2357.295789,152.898753,11:00:00,6.0632,1.60121,5.52534,-37.01116,3.615,-1.16598,0.84435,-0.1788,76.8088,-9.036031,-2.00765,0.458748,68.66285,-37.467947,-55.1729,NA,NA,NA,NA,3.57042,3.57042,-15.908357,0.016951,0.06217,2.86453,-1.44389,50,5.83989,3.86346,-121.46726,-6.12707,0.09231,25.13581,-27.92025,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,2b8e4a80-bcea-11f0-9bf9-57cbcc003f7c,82.1637,1.04009,NA,6.96625,NA,NA,NA,2.65867,1.04009,0.13531,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:30:38,2025-11-08T21:30:38Z,2025-11-08T21:30:38Z,GroundBall,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,f9f326e1-0ee2-4cf3-b230-138036811fa7,54.97402,-122.49223,12.56791,6.06652,-4.98856,-13.96013,-1.60136,3.85969,0.04615,NA,2.65847,45.72013,NA,NA,NA,NA,NA,NA,NA,1.04035,-61.358,NA,NA,NA,NA,NA,NA,NA,0.1356,-65.71629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA,305.815352,83.785016,255.199304,0.108259,04:15:00,-0.987364,-0.127284,0.094402,97.19176,-24.16885,31.061973,-0.405263,119.839876,-0.454886,-52.466282,0.454886,-0.792995,0.405263,41.69821,-23.907602,0.792995,-0.792995,-119.839876,23.907602,0.405263,52.466282,-41.69821,-0.405263,0.792995,0.454886,-0.454886
43,2025-11-08,14:34:29,4,1,"Dockan, Brady",1000193486,Left,CAL_FUL,"Charles, Max",807283,Right,GRA_CAN,Undefined,2,Bottom,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,77.31091,-0.707088,3.55775,2119.886536,124.203291,10:15:00,5.84945,-1.82385,5.83693,-34.86439,12.2654,-15.73245,2.28558,0.1761,70.61236,-7.187306,0.741395,0.494105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.02784,6.94835,1.54266,50,5.77134,-6.37889,-112.05815,-2.41219,11.43668,20.94884,-23.37172,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,b52deb60-bcea-11f0-9bf9-57cbcc003f7c,76.28428,NA,NA,6.69855,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:34:29,2025-11-08T21:34:29Z,2025-11-08T21:34:29Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,b5e9267f-5449-456e-9ca9-46ac2620609f,54.66064,-112.92608,10.47442,5.85122,-1.44388,-11.68586,1.81676,-6.85272,5.71834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,117.742067,1.3441940000000001,2119.303171,0.999725,10:00:00,-0.005432,0.884452,-0.4666,51.413545,4.917134,-30.27369,-0.080651,155.768594,-0.908925,-24.147427,0.908925,-0.409086,0.080651,5.070734,-4.626011,0.409086,-0.409086,-155.768594,4.626011,0.080651,24.147427,-5.070734,-0.080651,0.409086,0.908925,-0.908925
44,2025-11-08,14:34:48,4,2,"Dockan, Brady",1000193486,Left,CAL_FUL,"Charles, Max",807283,Right,GRA_CAN,Undefined,2,Bottom,1,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,84.45271,-2.492976,1.647813,2161.617703,144.585293,10:45:00,5.82884,-1.87532,5.9959,-23.64954,15.56828,-10.14004,1.54547,-1.19293,77.13483,-6.934635,-0.176474,0.450726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6802,9.11898,1.75104,50,5.61938,-3.1221,-122.51047,-6.03211,8.59692,25.14136,-18.3726,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,c0978510-bcea-11f0-9bf9-57cbcc003f7c,83.62597,NA,NA,7.31788,NA,NA,NA,NA,NA,NA,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:34:48,2025-11-08T21:34:48Z,2025-11-08T21:34:48Z,NA,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,a6683158-d043-430e-94f8-a6571c75612b,54.50158,-123.43082,12.57068,5.82789,-5.35955,-9.1863,1.87109,-3.43681,4.29846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,150.754698,-19.493026,2037.718344,0.942682,11:00:00,0.336867,0.474626,-0.813174,29.750115,12.947931,-45.28116,0.093334,175.132945,-0.992045,4.845758,0.992045,-0.084474,-0.093334,5.374708,5.355441,0.084474,0.084474,-175.132945,-5.355441,0.093334,-4.845758,-5.374708,-0.093334,-0.084474,0.992045,-0.992045
45,2025-11-08,14:35:07,4,3,"Dockan, Brady",1000193486,Left,CAL_FUL,"Charles, Max",807283,Right,GRA_CAN,Undefined,2,Bottom,1,1,1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,NA,77.60933,-1.074606,3.271046,2057.224881,120.271102,10:00:00,5.84708,-1.85931,5.91056,-34.96959,11.74619,-17.40265,1.9338,-0.27018,70.80407,-7.580852,0.148805,0.49193,102.94434,8.226396,-25.913779,2029.948241,NA,NA,NA,125.50461,123.1639,-27.515085,0.948367,9.96272,6.7904,1.60692,50,5.74078,-5.80502,-112.53637,-3.13145,12.68664,21.75984,-23.52707,GRA_CAN,CAL_FUL,BrazellField,TeamExclusive,Team,20251108-BrazellField-Private-2,cc217800-bcea-11f0-9bf9-57cbcc003f7c,76.62157,6.2482,NA,6.80526,NA,NA,NA,2.45202,1.95709,0.4467,8dacb059-1c5c-4af3-a986-103d03ebb8a9,2025-11-08,21:35:07,2025-11-08T21:35:07Z,2025-11-08T21:35:07Z,LineDrive,v3,5310,471254,NA,"Lombardi, Niko",1000364956,Right,CAL_FUL,aa4d8a46-eb29-4338-bc64-91b920cec798,54.58903,-113.42023,10.87992,5.84857,-2.17581,-11.76354,1.85317,-6.32033,6.34332,41.661254,2.57348,132.64515,-19.09012,NA,NA,NA,NA,NA,NA,2.10136,19.50186,-23.04234,NA,NA,NA,NA,NA,NA,0.45681,-65.46186,4.04332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,122.050462,-6.429968,2044.283869,0.993709,10:00:00,0.126106,0.844201,-0.520981,55.068504,9.818327,-33.365962,0.027896,164.589896,-0.963673,15.403957,0.963673,-0.265623,-0.027896,1.658126,1.598546,0.265623,0.265623,-164.589896,-1.598546,0.027896,-15.403957,-1.658126,-0.027896,-0.265623,0.963673,-0.963673
